,AM,Accruals,AnnouncementReturn,AssetGrowth,BetaLiquidityPS,BidAskSpread,BMdec,BookLeverage,BPEBM,CBOperProf,CF,cfp,CashProd,ChAssetTurnover,ChEQ,ChInv,ChInvIA,ChNWC,ChNNCOA,ChTax,Coskewness,CoskewACX,DelCOA,DelCOL,DelEqu,DelFINL,DelLTI,DelNetFin,High52,RealizedVol,DolVol,EBM,EarningsSurprise,EquityDuration,GP,grcapx,Herf,IdioVol3F,IdioVolAHT,PriceDelayRsq,IndMom,IntMom,InvestPPEInv,Investment,LRreversal,Leverage,MaxRet,Mom12m,Mom12mOffSeason,Mom6m,MomOffSeason,MomSeason,MomSeasonShort,NOA,OPLeverage,PctAcc,Price,Beta,ResidualMomentum,ReturnSkew,ReturnSkew3F,RevenueSurprise,RoE,STreversal,ShareIss1Y,Size,Tax,TotalAccruals,VolSD,dNoa,hire,zerotrade1M,zerotrade6M,zerotrade12M
200011,0.00011604729,3.5602134e-05,0.0018902834,9.2584894e-05,3.811663e-05,0.0003102299,4.720032e-05,0.00018457934,8.888335e-05,0.00040085585,6.370209e-05,0.0007790581,0.00013670699,3.8771555e-05,5.0447336e-05,7.315102e-05,3.157958e-05,2.6380452e-05,3.399645e-05,0.00050050684,7.517961e-05,0.00023924599,4.408724e-05,3.7985403e-05,4.805006e-05,0.00017487757,0.0008742435,4.9679973e-05,0.0012656327,0.0011055672,0.00044924673,0.00041807283,9.807418e-05,7.084385e-05,0.00032205757,2.200877e-05,0.0009310122,0.001216438,0.00015903199,0.00047727439,0.00058852835,0.0006981607,0.00016626867,7.130022e-05,0.00013103237,7.508931e-05,0.0005600731,0.0017011054,0.0007276195,0.00019508274,0.001426393,0.0012356804,0.0003930379,0.00060374214,6.85079e-05,0.00020880194,0.0014347344,0.0005900055,0.00011010957,9.942577e-05,9.161576e-05,4.5630182e-05,5.1141968e-05,0.0018662864,0.0004917452,0.0014607271,0.003569406,2.558669e-05,0.00011806155,0.000405418,0.00016820362,0.00024528414,0.00023798889,9.989271e-05
200012,0.000105304425,3.427457e-05,0.001992515,8.234706e-05,3.8866136e-05,0.00043080357,5.9837093e-05,0.0001777407,9.557644e-05,0.00048660795,7.577733e-05,0.0006441305,0.000101535545,4.2558575e-05,4.6813955e-05,9.8097924e-05,3.7037986e-05,2.719018e-05,3.1010026e-05,0.00026627697,9.123928e-05,0.00027614343,4.6845053e-05,3.8401908e-05,4.1785268e-05,0.00013297494,0.0026019602,3.7572332e-05,0.0014435133,0.000985492,0.00049742055,0.00028453898,0.000109956505,4.5283963e-05,0.00025430616,2.34535e-05,0.0014295245,0.0009469147,0.000263097,0.00044723714,0.0010686608,0.0006797802,0.00016660006,5.509192e-05,0.00017802973,6.4159474e-05,0.0005644927,0.0016832241,0.001041396,0.00023795692,0.0013552954,0.001068278,0.00037879444,0.00058355724,6.0754952e-05,0.00018239113,0.0016965867,0.0008020101,0.000107042404,9.599317e-05,0.00011150755,4.0912924e-05,4.905401e-05,0.0020196901,0.0005299806,0.0014528235,0.00032228578,3.1492822e-05,0.00013651162,0.00029391187,0.00016101572,0.00022120295,0.00028130194,0.000104873034
200101,9.6826756e-05,2.3100922e-05,0.001977419,9.426517e-05,3.1684755e-05,0.00035325202,3.955113e-05,0.00017146222,7.6202814e-05,0.00043472086,0.00010884298,0.00052188226,0.00010825706,2.762149e-05,3.7891255e-05,0.000106985426,2.7312648e-05,2.8724802e-05,2.5502222e-05,0.00025515395,8.5571155e-05,0.00033981664,2.7484866e-05,3.0656356e-05,3.898583e-05,0.00015429391,0.004398876,3.5194855e-05,0.001314517,0.0008196521,0.00039803845,0.00022686197,8.854065e-05,5.214392e-05,0.00025481664,2.533692e-05,0.0008641046,0.0010219723,0.0004264729,0.0003652084,0.0010057649,0.00063276314,0.00022099243,5.188224e-05,0.00023668844,5.711894e-05,0.0005788855,0.0017479172,0.001014202,0.00025038616,0.0013465013,0.0011148682,0.0005303008,0.0005142129,6.596937e-05,0.00020465994,0.0016682625,0.0009344118,9.571355e-05,7.564517e-05,0.00017369959,4.3799588e-05,5.8009486e-05,0.0016558544,0.00052381784,0.0013072776,0.0017459713,3.0268415e-05,0.0001588978,0.00037127736,9.2121685e-05,0.00020514544,0.00021190847,0.00015327214
200102,9.018277e-05,2.6081738e-05,0.0018997443,0.00012235188,3.229708e-05,0.00063473056,5.3554293e-05,0.0002336254,8.0398364e-05,0.0004894594,0.00013259087,0.00043103175,0.00013599705,3.3170312e-05,5.1207215e-05,8.953477e-05,3.9452934e-05,2.5325939e-05,3.5926943e-05,0.00019968922,6.958617e-05,0.0003425988,2.6123855e-05,3.109979e-05,5.034354e-05,0.00017290894,0.0008286245,2.8890123e-05,0.0016079082,0.0004684998,0.00035646273,0.00025431564,6.610702e-05,3.6806156e-05,0.00021112678,2.7937436e-05,0.0011453003,0.0008701538,0.0005650262,0.00034849002,0.0012084114,0.00057901384,0.00020687295,3.131514e-05,0.00020019394,9.565284e-05,0.0006380396,0.0014994368,0.001438777,0.00021377299,0.0010805781,0.0010880759,0.0005130205,0.0005067326,4.6196597e-05,0.00020424755,0.0020527397,0.0012114956,7.0589245e-05,7.6226155e-05,0.00011616097,2.8393955e-05,6.275829e-05,0.0014570439,0.00053495937,0.0013836598,0.0014618406,2.898022e-05,0.00011845139,0.00033086597,9.020997e-05,0.00022592835,0.00023294408,9.683269e-05
200103,9.721853e-05,3.345228e-05,0.0017926277,0.00011227862,2.9773213e-05,0.00043762662,5.533556e-05,0.00020905751,9.15389e-05,0.00048860844,0.0001627017,0.000417851,0.00013539518,2.7773762e-05,3.3619366e-05,5.4671164e-05,3.96387e-05,2.9840454e-05,2.720066e-05,0.00013289566,0.0001222461,0.00027448835,2.4029508e-05,2.7910835e-05,3.859805e-05,0.00011230835,0.0025457668,3.0163033e-05,0.0013412319,0.0006487771,0.0003975035,0.00027164267,7.3890566e-05,4.8695438e-05,0.00018511471,2.4307683e-05,0.0012686095,0.0010167203,0.00037061417,0.00035513032,0.0012688417,0.0005898428,0.00019064463,3.655384e-05,0.00026668585,0.00010993454,0.00061793556,0.0017047839,0.0010331101,0.00019740727,0.0011119758,0.0012507057,0.0005146477,0.0005804909,4.3213862e-05,0.00019525092,0.002032103,0.0010027497,6.649414e-05,8.263777e-05,0.00014263188,3.146696e-05,5.435078e-05,0.0017464785,0.00053587597,0.00138091,0.0004213707,2.0268415e-05,0.00012636199,0.0003563192,6.797031e-05,0.00022423278,0.00026790713,0.0001450713
200104,0.00013323713,2.5242232e-05,0.0016457773,0.0001278437,3.3641652e-05,0.00025422283,4.436247e-05,0.00016961177,6.477204e-05,0.000544931,0.00019556178,0.0003506187,0.0001283883,2.3710898e-05,3.579078e-05,0.00012009206,3.7502174e-05,3.171155e-05,2.5482927e-05,0.000101478356,6.662935e-05,0.00022782852,3.129184e-05,2.3559804e-05,6.7296714e-05,0.00013540947,0.0020540662,2.9849478e-05,0.0016548114,0.0006334078,0.00052990275,0.0002277897,0.000112597365,3.8000795e-05,0.00014247949,2.3965269e-05,0.0015126098,0.0012678263,0.00038376782,0.00023763589,0.0016449619,0.00081898185,0.0001976727,3.5749566e-05,0.00036948823,9.277411e-05,0.00071770494,0.0016094204,0.0007885868,0.00025289628,0.0011987075,0.0012837952,0.0005094734,0.00079688046,5.614234e-05,0.00018086923,0.0019874254,0.0009590931,0.0001021653,7.868978e-05,7.542102e-05,3.3986467e-05,4.7651578e-05,0.0016806744,0.00047010416,0.0013649366,0.0032357303,2.9214241e-05,0.00012725087,0.00029738745,9.2633345e-05,0.00018115294,0.00022194066,7.823342e-05
200105,0.00015023809,2.7737287e-05,0.0015838885,0.00010875878,3.178008e-05,0.00023294557,4.1092397e-05,0.00013518023,9.52771e-05,0.00041900636,0.0002606368,0.00038010132,0.00012669558,2.5733898e-05,3.3450226e-05,0.00024599867,4.655663e-05,2.3934332e-05,2.7383121e-05,0.00013472236,6.894794e-05,0.00017180838,3.4229593e-05,2.3235945e-05,5.8529673e-05,0.00010721259,0.0016724081,3.3908564e-05,0.0018813773,0.0013956924,0.000645746,0.00024449726,8.537337e-05,3.6964462e-05,0.0001464871,3.1370913e-05,0.0014536025,0.00089258543,0.000631847,0.00027265065,0.0011025802,0.00083763787,0.00012719182,3.374381e-05,0.00027563417,9.72964e-05,0.00071531715,0.0013479659,0.00066625513,0.00035333488,0.0014347214,0.0011775525,0.000558938,0.000868233,3.872835e-05,0.00014110557,0.002004255,0.00073925947,8.659757e-05,5.7404653e-05,6.594695e-05,3.3821394e-05,4.2759344e-05,0.0015969607,0.00046598713,0.0013809067,0.003595274,2.8726308e-05,0.00010785297,0.00036712323,6.220104e-05,0.00019124764,0.00019092648,0.00014090056
200106,0.00014780655,2.881987e-05,0.0015684258,0.00014228582,3.598601e-05,0.00020904643,5.9346636e-05,0.00021339995,0.0001053314,0.0004139004,0.0001913653,0.00068089674,0.00014994803,2.8673436e-05,4.181513e-05,0.00019941425,3.6283243e-05,2.8889397e-05,2.9941373e-05,0.00015014969,6.631647e-05,0.00020815608,2.9034341e-05,3.1285963e-05,5.992326e-05,0.00011994007,0.0010633542,3.6006215e-05,0.0013541244,0.00076080795,0.00052773533,0.00029304269,9.2825605e-05,4.1826734e-05,0.00014028371,3.483725e-05,0.001349792,0.0013414545,0.00028292596,0.0002526028,0.0016169674,0.0007889263,0.00021648394,3.3079672e-05,0.00033249514,8.393629e-05,0.0005170243,0.0019716534,0.0009382616,0.00032863754,0.0011585904,0.0011104444,0.000472003,0.0005641378,5.1967712e-05,0.00016552843,0.0018623994,0.00086019613,9.468233e-05,6.4902924e-05,6.63116e-05,3.6294678e-05,0.0001279983,0.0015984562,0.0004979641,0.0014067356,0.0028528117,4.9527407e-05,0.00011985577,0.00035079414,7.5753356e-05,0.00019956136,0.000218803,0.00012000038
200107,0.00013113559,2.3618157e-05,0.0016172534,0.00013823481,3.5535046e-05,0.00022055746,5.954495e-05,0.00016879592,0.00010781289,0.00041888707,0.00037060594,0.0006948149,0.00017367424,4.494743e-05,5.529961e-05,0.00020702831,3.2710363e-05,2.8079823e-05,2.836145e-05,0.00015531004,5.916781e-05,0.0001492244,3.1339805e-05,2.9657074e-05,4.976391e-05,5.5466408e-05,0.0013259205,3.2690008e-05,0.001505504,0.0009991367,0.00054307934,0.00037218886,9.1961796e-05,3.6446814e-05,0.00017301759,2.9123854e-05,0.0010809287,0.001179116,0.0005112462,0.00020168637,0.0014113451,0.00062091864,0.00022776598,2.5561432e-05,0.00025200326,8.9854875e-05,0.00074602454,0.0017749043,0.00065872795,0.00027650324,0.001198114,0.0010641151,0.00048422406,0.00054921233,4.951765e-05,0.00013640568,0.0017545804,0.0006366483,0.000116715244,5.6904024e-05,6.014076e-05,3.5039848e-05,0.00019360984,0.0017248018,0.00054828037,0.0014739624,0.0038602788,2.1394402e-05,0.000120899924,0.0003403511,6.548206e-05,0.0002232124,0.0002997857,0.00012391254
200108,9.557337e-05,2.9975663e-05,0.0016010248,0.00013788116,3.7049398e-05,0.00020493336,5.3414908e-05,0.00013247016,0.000104308456,0.0004673141,0.00015189154,0.0007120267,0.00016541171,3.093699e-05,4.5017496e-05,0.00021283753,3.5764544e-05,2.5206926e-05,2.497636e-05,0.00012295143,8.7410066e-05,0.00019095627,3.1810167e-05,2.2736524e-05,5.679761e-05,7.138238e-05,0.0015231919,3.4722365e-05,0.0014228103,0.0009253742,0.0005076756,0.000356005,0.00010395121,3.984523e-05,0.00012442017,2.7731478e-05,0.0012494113,0.0009329136,0.0002989165,0.00037026714,0.0012032157,0.0005783842,0.00024829767,3.2797965e-05,0.00043097412,7.9452126e-05,0.00075652305,0.001848577,0.00064629456,0.00029137294,0.0011205405,0.001165659,0.00054883456,0.0006783564,4.9692284e-05,9.511788e-05,0.0016534014,0.00089266675,0.000104287545,5.8233516e-05,5.3069194e-05,2.6103631e-05,5.1787276e-05,0.0018501162,0.0005362294,0.0013267698,0.00043370525,2.7646724e-05,0.00014147008,0.00034782157,9.4925024e-05,0.00018434196,0.00024972807,0.00012639727
200109,0.00010224467,2.4230494e-05,0.0017503373,0.00012205608,4.104062e-05,0.00028118127,4.716275e-05,0.00011256484,9.5593925e-05,0.0005924707,0.00015409586,0.00097057584,0.0001606041,2.8360779e-05,4.6721547e-05,0.00037942512,4.2492593e-05,2.4082185e-05,2.8605964e-05,0.00012900124,0.00010313187,0.00016667652,2.6322372e-05,2.8494245e-05,6.0580634e-05,0.00013194284,0.004388712,3.885388e-05,0.0014969275,0.00066876813,0.00068059366,0.00034626614,8.459482e-05,4.5665194e-05,0.0002210624,2.8711343e-05,0.001553286,0.0012369733,0.00041381735,0.00034375407,0.0020046362,0.00049831514,0.00015193959,3.697473e-05,0.0004118249,0.00010933551,0.0008386074,0.0024066796,0.00065358856,0.000281188,0.0010105331,0.0013281155,0.00050540525,0.00080735184,4.3022777e-05,4.631571e-05,0.0014460073,0.001288126,0.00011080624,6.473049e-05,8.508955e-05,3.1799373e-05,5.2929125e-05,0.0017702896,0.00053271063,0.0012071901,0.00045683223,2.834002e-05,0.00011410303,0.0002832969,9.0717906e-05,0.0002618214,0.00027168807,0.00012103042
200110,0.00014367081,3.228461e-05,0.0017310443,0.00014490703,4.4069093e-05,0.00030654375,5.540169e-05,0.000103416125,7.9864534e-05,0.0008145601,0.00022594936,0.0010274193,0.00013461644,3.5798425e-05,3.806309e-05,0.00064804323,4.9088172e-05,2.3107936e-05,2.6627693e-05,0.00015620743,0.00010797787,0.00012393447,2.5803918e-05,2.9421448e-05,6.2284365e-05,5.978997e-05,0.003261096,3.3518925e-05,0.0015902644,0.0007728494,0.0007437811,0.00042113668,8.21259e-05,4.4014694e-05,0.00026948104,3.1228214e-05,0.0013565525,0.0012919226,0.00081830565,0.00037587213,0.002538127,0.00029683957,0.000119670076,2.5635078e-05,0.00046500578,9.619125e-05,0.00073157746,0.001785708,0.00054657704,0.00028679808,0.00102195,0.0013593597,0.0006659981,0.0007228927,5.48089e-05,4.578962e-05,0.0013354719,0.0012478592,0.00010914234,7.359122e-05,6.729786e-05,2.893021e-05,8.065546e-05,0.0019377418,0.00056573,0.0012567522,0.0013937071,2.7116454e-05,0.00011618356,0.0003113441,9.1313865e-05,0.00033605046,0.00032566977,0.0002086607
200111,0.00013233408,3.207549e-05,0.0014179798,0.00018118076,5.0260973e-05,0.00059586175,6.799385e-05,6.611329e-05,9.280761e-05,0.00069464213,0.0002662231,0.00119454,0.00011982902,2.5821373e-05,4.3698725e-05,0.00062209123,4.197376e-05,2.4925208e-05,2.475707e-05,0.00017312533,8.0669015e-05,8.241e-05,2.8233659e-05,2.3833485e-05,6.162787e-05,8.3622326e-05,0.0027233688,3.6381836e-05,0.001937082,0.0017028159,0.0010157739,0.0003290375,8.4150626e-05,4.8714315e-05,0.00022422208,2.5921365e-05,0.0011282247,0.0008235764,0.000995557,0.00036529332,0.0027548461,0.00024912856,9.848046e-05,2.6305532e-05,0.0004755793,9.1488204e-05,0.0008435838,0.0016821946,0.000724652,0.00020831163,0.0011535459,0.0013109851,0.0003629773,0.0007367524,5.491006e-05,4.6686448e-05,0.0011794441,0.0007240012,0.00014544251,5.5273522e-05,5.770704e-05,2.5357906e-05,9.9108714e-05,0.0019076085,0.00059265114,0.0013575692,0.0011583512,2.3249262e-05,0.00010850227,0.0003111185,7.16162e-05,0.00027866263,0.0005079165,0.00030047714
