yyyymm,DelLTI,Size,BMdec,MeanRankRevGrowth,CompEquIss,Price,DelCOA,STreversal,Accruals,Tax,DelNetFin,ResidualMomentum,AnalystRevision,dNoa,DelFINL,DolVol,NetDebtFinance,Illiquidity,BM,RDS,MomOffSeason06YrPlus,ChInvIA,RD,grcapx3y,BidAskSpread,PriceDelayRsq,BetaTailRisk,ChEQ,cfp,Mom6m,DelEqu,BPEBM,RevenueSurprise,ChAssetTurnover,Mom12mOffSeason,HerfBE,AssetGrowth,Mom12m,IndRetBig,hire,ShareIss5Y,ChNWC,CF,DelCOL,Leverage,ReturnSkew,MomSeason11YrPlus,RealizedVol,AM,MaxRet,PctAcc,zerotrade1M,IdioVolAHT,OPLeverage,TotalAccruals,PctTotAcc,EBM,IdioVol3F,VolSD,zerotrade12M,IntanSP,Cash,ChNNCOA,NetDebtPrice,AbnormalAccruals,MomSeason06YrPlus,std_turn,zerotrade6M,XFIN,ChTax,BookLeverage,MomSeasonShort,CashProd,EquityDuration,GP,NetEquityFinance,CoskewACX,LRreversal,grcapx,Beta,CBOperProf,ReturnSkew3F,Herf,CompositeDebtIssuance,roaq,ExclExp,BetaLiquidityPS,RoE,EarningsSurprise,AnnouncementReturn,ShareIss1Y,betaVIX,NOA,InvestPPEInv,IntMom,MomSeason,TrendFactor,IndMom,InvGrowth,EarnSupBig,EntMult,ChInv,MomOffSeason,EP,EarningsStreak,FEPS,IntanCFP,Investment,IntanEP,REV6,NetPayoutYield,IntanBM,ForecastDispersion
200405,0.030702533200383186,0.03234869986772537,0.012416418641805649,0.0,0.016814397647976875,0.03457005321979523,0.0,0.029057476669549942,0.0,0.01734554022550583,0.0,0.011611944995820522,0.021416977047920227,0.015109279192984104,0.0,0.039740968495607376,0.007374174892902374,0.03340942785143852,0.012199589982628822,0.0,0.0,0.0,0.02116973325610161,0.0,0.035353533923625946,0.014023220166563988,0.0,0.0,0.016914526000618935,0.015035001561045647,0.020973626524209976,0.012800957076251507,0.0,0.0,0.017097702249884605,0.012534554116427898,0.012010430917143822,0.015127335675060749,0.021865995600819588,0.0,0.0,0.0,0.02397085539996624,0.0,0.014012323692440987,0.0,0.0,0.015040827915072441,0.017733033746480942,0.016224991530179977,0.0,0.022872786968946457,0.009795447811484337,0.0,0.0,0.0,0.0,0.01432177796959877,0.016015762463212013,0.020166553556919098,0.0,0.01563439704477787,0.0,0.012824565172195435,0.0,0.0,0.0,0.022845132276415825,0.01502340566366911,0.0,0.0,0.0,0.004801885690540075,0.00797133706510067,0.00838976539671421,0.0,0.0,0.01211023610085249,0.0,0.009799954481422901,0.005281689111143351,0.0,0.013334319926798344,0.0,0.016137225553393364,0.011361473239958286,0.0,0.022682761773467064,0.0,0.010594640858471394,0.009665942750871181,0.008506396785378456,0.014627452939748764,0.0,0.0,0.01019450556486845,0.01066333707422018,0.014659237116575241,0.0,0.013920571655035019,0.009317917749285698,0.0,0.007356138899922371,0.0,0.0,0.013117277063429356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200406,0.0341283343732357,0.033002350479364395,0.0,0.0,0.016566282138228416,0.03396790847182274,0.0,0.029087316244840622,0.005145404953509569,0.023220069706439972,0.0,0.0,0.019708925858139992,0.018352536484599113,0.0,0.03798818215727806,0.0,0.04268626496195793,0.01151578314602375,0.0,0.0,0.0,0.021413587033748627,0.011187502183020115,0.03707601875066757,0.01574069820344448,0.0,0.0,0.01612904854118824,0.015575578436255455,0.019212283194065094,0.01378573663532734,0.0,0.0,0.014527511782944202,0.012307627126574516,0.01288283709436655,0.014809210784733295,0.022826621308922768,0.0,0.0,0.0,0.02420756220817566,0.0,0.0,0.0,0.0,0.015355652198195457,0.019708912819623947,0.015370379202067852,0.0,0.024226564913988113,0.013873910531401634,0.02467917464673519,0.0,0.0,0.0,0.013881194405257702,0.017717566341161728,0.018740633502602577,0.0,0.016702158376574516,0.0,0.014379060827195644,0.0,0.0,0.0,0.014947661198675632,0.01541933324187994,0.0,0.0,0.006429088301956654,0.0,0.0,0.0022410480305552483,0.0,0.0,0.008977928198873997,0.0,0.007208440452814102,0.004083074629306793,0.0,0.012412377633154392,0.0,0.014202767983078957,0.011077208444476128,0.0,0.0,0.0,0.011309189721941948,0.00844917818903923,0.008988462388515472,0.014088498428463936,0.012772774323821068,0.0,0.011035237461328506,0.009152811020612717,0.015064271166920662,0.0,0.012480647303164005,0.009188792668282986,0.017354588955640793,0.00968713779002428,0.0,0.0,0.011743100360035896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200407,0.03713110089302063,0.034000903367996216,0.0187468770891428,0.0,0.01679762825369835,0.03527669981122017,0.0,0.02918574959039688,0.0,0.018869109451770782,0.0,0.0,0.02213822305202484,0.01753934659063816,0.0,0.03856915235519409,0.0,0.03530968353152275,0.014465227723121643,0.0,0.0,0.0,0.02250545844435692,0.0,0.03531559184193611,0.013930986635386944,0.0,0.012788002379238605,0.015324275009334087,0.015419152565300465,0.008892749436199665,0.014224888756871223,0.0,0.0,0.015508023090660572,0.01065496914088726,0.013687988743185997,0.014812402427196503,0.021392766386270523,0.0,0.0,0.0,0.019727077335119247,0.0,0.014476094394922256,0.0,0.0,0.015399947762489319,0.014863607473671436,0.015616420656442642,0.0,0.020563550293445587,0.014938249252736568,0.0,0.0,0.0,0.0,0.01334269717335701,0.016327090561389923,0.0,0.0,0.016177808865904808,0.0,0.014404254965484142,0.0,0.0,0.0,0.02373785898089409,0.014296210370957851,0.0,0.0,0.0,0.0,0.008678767830133438,0.011409832164645195,0.0,0.0,0.014635171741247177,0.0,0.0,0.006780310533940792,0.0,0.010927760042250156,0.0,0.013214035890996456,0.011004392988979816,0.0,0.016702640801668167,0.0,0.011129224672913551,0.011963974684476852,0.007990340702235699,0.01538944337517023,0.0,0.0120583176612854,0.010785352438688278,0.010752499103546143,0.01390642300248146,0.0,0.015537538565695286,0.009775135666131973,0.014587859623134136,0.007002662401646376,0.0,0.0,0.01131758838891983,0.0,0.0,0.0,0.0,0.0,0.0,0.008092883974313736
200408,0.03856005147099495,0.033935531973838806,0.008617449551820755,0.0,0.015487244352698326,0.03470484912395477,0.0,0.030448300763964653,0.0,0.019220368936657906,0.0,0.0,0.02056518942117691,0.01378182228654623,0.0,0.03737897053360939,0.0,0.03943799436092377,0.013146346434950829,0.0,0.0,0.0,0.023251481354236603,0.0,0.03398970142006874,0.010980313643813133,0.0,0.0,0.014883289113640785,0.013878722675144672,0.016081951558589935,0.010446647182106972,0.0,0.0,0.012327201664447784,0.010760855861008167,0.01902385614812374,0.014474418945610523,0.02292637899518013,0.0,0.004608078859746456,0.0,0.020207323133945465,0.0,0.009250136092305183,0.0,0.0,0.016320912167429924,0.015588975511491299,0.01491199154406786,0.0,0.015379700809717178,0.01598694548010826,0.0,0.0,0.0,0.0,0.015686936676502228,0.01620686799287796,0.0,0.0,0.016861792653799057,0.0,0.014519843272864819,0.0,0.0,0.0,0.03353629261255264,0.014847146347165108,0.0,0.0,0.006349330302327871,0.0,0.010983098298311234,0.0,0.0,0.0,0.012813655659556389,0.0,0.008164720609784126,0.009594758972525597,0.0,0.01380910910665989,0.0,0.011600414291024208,0.013989021070301533,0.0,0.01991211250424385,0.0,0.01202276349067688,0.009682964533567429,0.01012586522847414,0.018166419118642807,0.0,0.0,0.011210020631551743,0.011011886410415173,0.01499613281339407,0.0,0.015708331018686295,0.01015093456953764,0.015354950912296772,0.009961568750441074,0.0,0.0,0.010485827922821045,0.0,0.0,0.0,0.0,0.0,0.0,0.011684158816933632
200409,0.03505892679095268,0.030881617218255997,0.01371436845511198,0.0,0.01157773844897747,0.03346387296915054,0.0,0.028771867975592613,0.007404942065477371,0.018454130738973618,0.0,0.0,0.02016877755522728,0.016246367245912552,0.0,0.03832591697573662,0.0,0.029639268293976784,0.010505516082048416,0.0,0.0,0.0,0.02139853872358799,0.0,0.03555496782064438,0.014727589674293995,0.0,0.011934595182538033,0.013363009318709373,0.013894936069846153,0.013931067660450935,0.009523540735244751,0.0,0.0,0.013747925870120525,0.010382930748164654,0.01773185469210148,0.014226377010345459,0.021505016833543777,0.0,0.0,0.0,0.019704438745975494,0.0,0.006699205841869116,0.0,0.0,0.014456566423177719,0.016214342787861824,0.014854377135634422,0.0,0.02133873850107193,0.014112675562500954,0.007835475727915764,0.0,0.0,0.016184022650122643,0.013712890446186066,0.01386243849992752,0.0,0.0,0.015024349093437195,0.0,0.013307522051036358,0.0,0.0,0.0,0.017574314028024673,0.01406713854521513,0.010306211188435555,0.0,0.007587778847664595,0.00588490953668952,0.0,0.013345690444111824,0.0,0.007404455915093422,0.01285465992987156,0.0,0.008259260095655918,0.0,0.0,0.008150088600814342,0.0,0.012898079119622707,0.011113274842500687,0.0,0.020157497376203537,0.0,0.011137024499475956,0.007941204123198986,0.007242751307785511,0.01764645427465439,0.008280501700937748,0.0,0.010824794881045818,0.009891382418572903,0.014090502634644508,0.0,0.015627065673470497,0.009917408227920532,0.012588825076818466,0.006637465674430132,0.0,0.0,0.01150880940258503,0.0,0.0,0.0,0.0,0.0,0.0,0.013619690202176571
200410,0.029521744698286057,0.03287935629487038,0.01347794197499752,0.0,0.013661837205290794,0.033759359270334244,0.0,0.029624683782458305,0.0,0.02133702114224434,0.0,0.011805220507085323,0.02012343890964985,0.017151201143860817,0.0,0.03542951121926308,0.0,0.02807082235813141,0.01447867602109909,0.0,0.0,0.0,0.02199607342481613,0.0,0.03445477783679962,0.012076562270522118,0.0,0.015309624373912811,0.014472153037786484,0.014493156224489212,0.020008638501167297,0.011441982351243496,0.0,0.0,0.013385568745434284,0.012396452948451042,0.015855254605412483,0.014597461558878422,0.021704524755477905,0.008474276401102543,0.0,0.0,0.020630817860364914,0.0,0.00849596131592989,0.0,0.0,0.014430852606892586,0.013608455657958984,0.014799432829022408,0.0,0.02104974538087845,0.012934237718582153,0.0,0.0,0.0,0.0,0.014937205240130424,0.014866376295685768,0.013085032813251019,0.0,0.016233693808317184,0.0,0.014429554343223572,0.0,0.0,0.0,0.021745849400758743,0.014056260697543621,0.0,0.0,0.0,0.0,0.009775308892130852,0.01034484151750803,0.0,0.0,0.014696866273880005,0.0,0.011988753452897072,0.0,0.0,0.010637548752129078,0.0,0.013292590156197548,0.012011760845780373,0.0,0.014641673304140568,0.011226292699575424,0.012115667574107647,0.010560687631368637,0.007160573732107878,0.022302495315670967,0.0,0.0,0.011354289017617702,0.009979371912777424,0.015078019350767136,0.0,0.013341130688786507,0.00943854358047247,0.012933972291648388,0.007128218654543161,0.0,0.0,0.012700637802481651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200411,0.03705167770385742,0.03228086978197098,0.013919292949140072,0.0,0.014172518625855446,0.032537784427404404,0.0,0.030138202011585236,0.005817359313368797,0.02063511684536934,0.0,0.0,0.021525967866182327,0.015155201777815819,0.0,0.03433653712272644,0.0,0.034090518951416016,0.0102181825786829,0.0,0.0,0.0,0.023172464221715927,0.0,0.030818121507763863,0.012067770585417747,0.0,0.00775017449632287,0.01274372823536396,0.01562657579779625,0.015850424766540527,0.008581514470279217,0.0,0.0,0.011243249289691448,0.010815580375492573,0.01657157763838768,0.015965040773153305,0.02138485759496689,0.0,0.0,0.0,0.019202489405870438,0.0,0.013837385922670364,0.0,0.0,0.01482458133250475,0.015535452403128147,0.015339016914367676,0.0,0.019005518406629562,0.009846994653344154,0.0,0.0,0.0,0.010220414958894253,0.014482000842690468,0.01875506341457367,0.0,0.0,0.014873472042381763,0.0,0.014245392754673958,0.0,0.0,0.0,0.02841518633067608,0.014178212732076645,0.0,0.0,0.0,0.0,0.011962962336838245,0.014000153169035912,0.0,0.0,0.014376359060406685,0.0,0.009658425115048885,0.0110916243866086,0.0,0.012504358775913715,0.0,0.015186132863163948,0.01107998937368393,0.0,0.017764579504728317,0.0,0.011498340405523777,0.014472471550107002,0.008598468266427517,0.019735494628548622,0.0,0.0,0.011795521713793278,0.010820240713655949,0.015018180944025517,0.0,0.01909303106367588,0.009227177128195763,0.018645014613866806,0.0061902571469545364,0.0,0.0,0.010049760341644287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200412,0.03050646372139454,0.03182397037744522,0.016274724155664444,0.0,0.013474476523697376,0.034097593277692795,0.0,0.030161354690790176,0.0,0.0189350713044405,0.0,0.0,0.02063644863665104,0.011485930532217026,0.0,0.036215223371982574,0.0,0.03439242020249367,0.015925046056509018,0.0,0.0,0.0,0.02239837683737278,0.0,0.030389122664928436,0.012068154290318489,0.0,0.011393030174076557,0.013323926366865635,0.014755385927855968,0.0,0.008493010886013508,0.0,0.0,0.010812174528837204,0.011259490624070168,0.01864580251276493,0.01458296924829483,0.021443787962198257,0.0,0.0,0.0,0.021443046629428864,0.0,0.011416511610150337,0.0,0.0,0.013764462433755398,0.013949710875749588,0.01483569573611021,0.0,0.02035495825111866,0.012529023922979832,0.008284048177301884,0.0,0.0,0.02356940321624279,0.014725497923791409,0.013606940396130085,0.0,0.0,0.015758655965328217,0.0,0.01586495339870453,0.0,0.0,0.0,0.04170963913202286,0.014176588505506516,0.0,0.0,0.0,0.0,0.009107092395424843,0.0,0.0,0.0,0.016592055559158325,0.0,0.0122549282386899,0.0075822509825229645,0.0,0.011400782503187656,0.0,0.010316470637917519,0.014964019879698753,0.0,0.013605523854494095,0.0,0.01262506004422903,0.013960840180516243,0.008943325839936733,0.02018355019390583,0.0,0.0,0.011036025360226631,0.010155878029763699,0.014767112210392952,0.0,0.015515674836933613,0.010007044300436974,0.017466111108660698,0.009481130167841911,0.0,0.007135352119803429,0.01341663021594286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200501,0.034161247313022614,0.022451210767030716,0.009498868137598038,0.0,0.007615222595632076,0.02551942504942417,0.0,0.019778119400143623,0.004908225033432245,0.018708128482103348,0.011495360173285007,0.017481721937656403,0.016909612342715263,0.01259628590196371,0.0073350900784134865,0.018338091671466827,0.0028893002308905125,0.013116968795657158,0.010884935036301613,0.0,0.00518385274335742,0.004336235113441944,0.018912797793745995,0.0,0.021428463980555534,0.009286157786846161,0.0,0.00942212250083685,0.012030172161757946,0.012026029638946056,0.014704656787216663,0.008335343562066555,0.0,0.009006382897496223,0.012884275987744331,0.015063031576573849,0.013050382025539875,0.011845816858112812,0.017093967646360397,0.005882279481738806,0.0,0.00869401078671217,0.020794430747628212,0.009614748880267143,0.010059339925646782,0.003132866695523262,0.0,0.012711879797279835,0.010608887299895287,0.01068251021206379,0.005274392664432526,0.011150370351970196,0.015346859581768513,0.012667323462665081,0.0,0.006752446759492159,0.009357773698866367,0.011018441990017891,0.012259175069630146,0.010723958723247051,0.0,0.01281790342181921,0.010388060472905636,0.010275273583829403,0.0059737334959208965,0.003444759640842676,0.006832658313214779,0.011363529600203037,0.011481869034469128,0.01245333906263113,0.008658879436552525,0.00497399503365159,0.010313333943486214,0.009419663809239864,0.008907029405236244,0.0061561050824820995,0.0053152358159422874,0.01028906088322401,0.0,0.01122635044157505,0.006670569069683552,0.0137637285515666,0.00860181637108326,0.0,0.012548982165753841,0.009434868581593037,0.0,0.010287288576364517,0.0,0.00767443235963583,0.005919737741351128,0.0077202036045491695,0.016302045434713364,0.0037223887629806995,0.0,0.0077949631959199905,0.007286450359970331,0.011502159759402275,0.0,0.02133423648774624,0.006460487376898527,0.012514621019363403,0.006054688710719347,0.0,0.008745640516281128,0.008912651799619198,0.0,0.006032711360603571,0.005395367741584778,0.0,0.0,0.0,0.0
200502,0.035809941589832306,0.022321641445159912,0.010653023608028889,0.014231951907277107,0.008643805980682373,0.025381719693541527,0.004194099456071854,0.019985150545835495,0.008359687402844429,0.020068727433681488,0.008039994165301323,0.005213976372033358,0.02062290348112583,0.011084598489105701,0.006055309437215328,0.018579186871647835,0.009030366316437721,0.013854081742465496,0.009885812178254128,0.003296901471912861,0.0,0.0,0.018548278138041496,0.0,0.021274471655488014,0.009210686199367046,0.0,0.00909926276654005,0.011736471205949783,0.01173500344157219,0.010472382418811321,0.0073535507544875145,0.0,0.004015331622213125,0.014407982118427753,0.010537654161453247,0.013028246350586414,0.011603381484746933,0.01630547270178795,0.007143732160329819,0.0,0.0,0.021499551832675934,0.007302300538867712,0.008750367909669876,0.007243844214826822,0.006525441538542509,0.013192235492169857,0.010699555277824402,0.011462152004241943,0.004183655604720116,0.012393300421535969,0.01709095761179924,0.011208470910787582,0.007903419435024261,0.0067991879768669605,0.006722351536154747,0.010567125864326954,0.010266663506627083,0.013750025071203709,0.0,0.013421408832073212,0.0012691679876297712,0.010928808711469173,0.003970662597566843,0.004755888134241104,0.003934452775865793,0.010549408383667469,0.011111629195511341,0.013587345369160175,0.007464563939720392,0.006227144505828619,0.01098603941500187,0.007409121375530958,0.006435432471334934,0.0035253744572401047,0.006258185021579266,0.011514773592352867,0.0,0.005732465535402298,0.008648224174976349,0.010372360236942768,0.013761044479906559,0.0,0.014930403791368008,0.008037854917347431,0.0,0.007679904345422983,0.0034321853891015053,0.007732376456260681,0.005956667009741068,0.0043973661959171295,0.013323680497705936,0.01617264561355114,0.021540144458413124,0.007853510789573193,0.0074804541654884815,0.011160517111420631,0.0,0.018085548654198647,0.006367488298565149,0.012873580679297447,0.004555972758680582,0.0046697948127985,0.0,0.009005374275147915,0.0035356772132217884,0.0,0.0,0.0,0.0,0.0,0.0
200503,0.030631881207227707,0.021202849224209785,0.011714674532413483,0.011633552610874176,0.008360994048416615,0.02504943497478962,0.008157549425959587,0.019652172923088074,0.0073448605835437775,0.019400307908654213,0.00805632770061493,0.0033921818248927593,0.019420966506004333,0.009257449768483639,0.023460641503334045,0.01885405369102955,0.00606829347088933,0.014050223864614964,0.009818915277719498,0.0040085893124341965,0.0,0.0,0.017908869311213493,0.0,0.02261585369706154,0.010130719281733036,0.003273680340498686,0.014189030975103378,0.011067365296185017,0.011340523138642311,0.011831829324364662,0.006969281006604433,0.0,0.0,0.01216068398207426,0.009964598342776299,0.011214204132556915,0.011412562802433968,0.015617347322404385,0.009306278079748154,0.0,0.010179580189287663,0.024819185957312584,0.004382481332868338,0.012646141462028027,0.004219732712954283,0.009965275414288044,0.011605145409703255,0.00830394122749567,0.011452930979430676,0.0036811379250139,0.010383679531514645,0.016273465007543564,0.011370052583515644,0.0,0.009057602845132351,0.008168378844857216,0.012050471268594265,0.009837188757956028,0.01058464776724577,0.0,0.011153807863593102,0.0,0.009579549543559551,0.00486401142552495,0.005610898602753878,0.006287467200309038,0.011365856975317001,0.010603128932416439,0.01440838910639286,0.003570083761587739,0.0043967049568891525,0.008810182102024555,0.01045010332018137,0.007157435640692711,0.006089744158089161,0.006568938493728638,0.010163743048906326,0.0,0.011890766210854053,0.005402565933763981,0.010353971272706985,0.011302514933049679,0.0,0.016888484358787537,0.009628832340240479,0.0033575273118913174,0.008355075493454933,0.008455122821033001,0.007470509968698025,0.005891508422791958,0.00559804355725646,0.009456484578549862,0.01374880876392126,0.0021248841658234596,0.007837491109967232,0.007242410909384489,0.011208007112145424,0.0,0.02242327481508255,0.005985999014228582,0.010682018473744392,0.004355087410658598,0.0,0.007882725447416306,0.007463315036147833,0.0022079809568822384,0.0,0.001807538908906281,0.0,0.0,0.002379218116402626,0.0
200504,0.032399050891399384,0.022289477288722992,0.009854433126747608,0.005722229368984699,0.009128892794251442,0.026370210573077202,0.0,0.02104472927749157,0.01382132712751627,0.019799407571554184,0.015572892501950264,0.004064064007252455,0.018462011590600014,0.008075255900621414,0.010642155073583126,0.01946323923766613,0.0,0.012601600959897041,0.008330526761710644,0.0,0.0,0.004333845805376768,0.01921321265399456,0.0,0.018809901550412178,0.01137151475995779,0.0,0.0081785311922431,0.011761264875531197,0.011568577028810978,0.015052429400384426,0.007827507331967354,0.0032276634592562914,0.011729256249964237,0.012184159830212593,0.012797977775335312,0.013844187371432781,0.010286271572113037,0.017102576792240143,0.011206043884158134,0.006221677642315626,0.0035036623012274504,0.021664900705218315,0.0,0.00964527390897274,0.006748965010046959,0.0,0.012860968708992004,0.008882138878107071,0.012323972769081593,0.004688957240432501,0.009522978216409683,0.01242853607982397,0.010428884997963905,0.0,0.006466852966696024,0.007588254287838936,0.010194673202931881,0.011331737972795963,0.01210927776992321,0.0014757507015019655,0.01043220516294241,0.0,0.010704378597438335,0.0062789879739284515,0.003817398101091385,0.006034565158188343,0.012000752612948418,0.010640853084623814,0.023995857685804367,0.00824581366032362,0.006144221406430006,0.011604235507547855,0.008907360956072807,0.009833666495978832,0.005688314326107502,0.005873983725905418,0.010381492786109447,0.0036664647050201893,0.01587783545255661,0.002826537238433957,0.011498650535941124,0.008362971246242523,0.0,0.017930682748556137,0.008428050205111504,0.005288161337375641,0.007155570667237043,0.002472479594871402,0.007968871854245663,0.005822263192385435,0.005401501432061195,0.009424502030014992,0.006105621811002493,0.005496589001268148,0.007951273582875729,0.008046445436775684,0.01194353774189949,0.0,0.02064281329512596,0.005764692556113005,0.010925032198429108,0.0048876358196139336,0.0,0.01562049612402916,0.009520309045910835,0.0,0.0,0.0,0.004162945784628391,0.0,0.0,0.0
200505,0.029174163937568665,0.02145962603390217,0.008508716709911823,0.0,0.009424918331205845,0.023371154442429543,0.0,0.019505728036165237,0.0149544607847929,0.01960035040974617,0.006494850851595402,0.006188129540532827,0.018380457535386086,0.01024103444069624,0.006413891911506653,0.018124276772141457,0.007780617568641901,0.017162015661597252,0.010887548327445984,0.0,0.0,0.010343573987483978,0.018620319664478302,0.0,0.02251291275024414,0.010674686171114445,0.0,0.009991333819925785,0.010709637776017189,0.011796461418271065,0.01321160513907671,0.007596979383379221,0.0,0.0,0.01009692344814539,0.010897686704993248,0.01091467123478651,0.011079433374106884,0.016414806246757507,0.009308421052992344,0.00355014530941844,0.006264748517423868,0.021642031148076057,0.004013578873127699,0.009619954973459244,0.008230617269873619,0.0,0.012446919456124306,0.009968592785298824,0.011328852735459805,0.007499231956899166,0.009166143834590912,0.012777619995176792,0.010583078488707542,0.0,0.008308172225952148,0.007839550264179707,0.011399623937904835,0.010037954896688461,0.013424955308437347,0.0,0.012519373558461666,0.0,0.009443729184567928,0.0,0.003292968263849616,0.004738171119242907,0.013613061048090458,0.010587761178612709,0.025801345705986023,0.004020464140921831,0.003169397125020623,0.014077665284276009,0.01356020849198103,0.0067166960798203945,0.005344727076590061,0.007975832559168339,0.009825155138969421,0.0030601387843489647,0.010017739608883858,0.006130682770162821,0.010391609743237495,0.009654526598751545,0.0,0.010738416574895382,0.008473246358335018,0.004190326202660799,0.009991282597184181,0.010557449422776699,0.007795730605721474,0.005838352255523205,0.007516073063015938,0.014833257533609867,0.009466464631259441,0.00416994746774435,0.007719777524471283,0.0071618398651480675,0.01318628340959549,0.0,0.02236134745180607,0.005855675786733627,0.013175999745726585,0.005303515587002039,0.0,0.00958624854683876,0.009397599846124649,0.0035919181536883116,0.008228300139307976,0.003718573832884431,0.0,0.0,0.0032580432016402483,0.0
200506,0.032009825110435486,0.02250560373067856,0.009924350306391716,0.0,0.010108345188200474,0.02554282918572426,0.012794245965778828,0.021883852779865265,0.012175138108432293,0.02166125923395157,0.007299079094082117,0.009805256500840187,0.019836360588669777,0.00967798288911581,0.005498343612998724,0.02017691358923912,0.00573029275983572,0.013642612844705582,0.013206117786467075,0.0018186207162216306,0.0014643447939306498,0.0,0.019599217921495438,0.010144056752324104,0.021054916083812714,0.009714077226817608,0.0,0.01140487752854824,0.010524296201765537,0.012673108838498592,0.011604211293160915,0.0077564348466694355,0.0,0.0,0.0157003290951252,0.009204516187310219,0.011819648556411266,0.012587693519890308,0.0165708027780056,0.0046352818608284,0.0,0.011755107901990414,0.021218305453658104,0.0,0.007158700376749039,0.006632587406784296,0.006401123479008675,0.012175827287137508,0.011675933375954628,0.011869492940604687,0.0,0.010219038464128971,0.0122577715665102,0.009888162836432457,0.0,0.005694647319614887,0.005306810140609741,0.01165009569376707,0.011087914928793907,0.009650366380810738,0.0043654488399624825,0.01155728567391634,0.004482974298298359,0.01070453692227602,0.005450638476759195,0.005062999669462442,0.006895754020661116,0.011775817722082138,0.010875803418457508,0.011167430318892002,0.005163693800568581,0.006222109775990248,0.009822593070566654,0.012853352352976799,0.007059346418827772,0.004598737228661776,0.0067175813019275665,0.010414338670670986,0.0,0.012602408416569233,0.007332031149417162,0.0,0.010223288089036942,0.0,0.011799016036093235,0.009584888815879822,0.0014669484226033092,0.014575758017599583,0.004283146932721138,0.008585981093347073,0.0060834200121462345,0.003285299753770232,0.019718876108527184,0.0094135208055377,0.005042818374931812,0.008062558248639107,0.00824107974767685,0.01333367358893156,0.001460324157960713,0.02043495513498783,0.006525458302348852,0.015210709534585476,0.004785839933902025,0.0,0.011370167136192322,0.010345742106437683,0.0012708526337519288,0.0,0.0,0.0,0.0,0.0033740350045263767,0.0
200507,0.03609376773238182,0.022700225934386253,0.015517046675086021,0.013251444324851036,0.009110409766435623,0.02329910174012184,0.004579963628202677,0.019991710782051086,0.00795715767890215,0.021923761814832687,0.0,0.0027707377448678017,0.021671272814273834,0.008840406313538551,0.004531144630163908,0.019471071660518646,0.010559427551925182,0.012750751338899136,0.010139642283320427,0.007258825935423374,0.0,0.0,0.018479743972420692,0.0,0.022466594353318214,0.010977474972605705,0.0,0.017693810164928436,0.011189079843461514,0.010999773629009724,0.012347020208835602,0.007956772111356258,0.002796187298372388,0.006497682072222233,0.012645390816032887,0.009039844386279583,0.010678009130060673,0.012738433666527271,0.015967657789587975,0.0064713116735219955,0.0036230224650353193,0.006396689917892218,0.02098916843533516,0.0,0.00726856617256999,0.008341659791767597,0.008003005757927895,0.01210250984877348,0.010339472442865372,0.011269913986325264,0.0,0.011066488921642303,0.015511258505284786,0.013988855294883251,0.009134037420153618,0.006166798993945122,0.005861394573003054,0.010930260643362999,0.00908420979976654,0.007996682077646255,0.003657842753455043,0.010827726684510708,0.001246959320269525,0.010773438028991222,0.0037476704455912113,0.004458285868167877,0.005971875973045826,0.011998863890767097,0.010858124122023582,0.010407689958810806,0.014489585533738136,0.0032366395462304354,0.010814392007887363,0.011977449990808964,0.00865607988089323,0.0,0.006704460363835096,0.008410156704485416,0.0,0.014304443262517452,0.006182030308991671,0.0,0.008755787275731564,0.0,0.015682365745306015,0.006627452094107866,0.0024480598513036966,0.016002528369426727,0.004959899000823498,0.008194762282073498,0.005750192794948816,0.005229739006608725,0.01144436839967966,0.0067511568777263165,0.012972606346011162,0.0078027816489338875,0.007614400237798691,0.011527660302817822,0.0,0.022658605128526688,0.006192757282406092,0.01282027829438448,0.005635767709463835,0.0,0.007317011244595051,0.012171914801001549,0.0014864045660942793,0.0,0.0,0.0017931226175278425,0.0,0.0,0.0
