yyyymm,EBM,OPLeverage,ReturnSkew,DelLTI,DelEqu,AnalystRevision,Tax,PctAcc,Price,DolVol,MomSeason06YrPlus,RDS,TotalAccruals,BookLeverage,ChEQ,RD,CoskewACX,REV6,BMdec,ForecastDispersion,BM,zerotrade1M,ResidualMomentum,AbnormalAccruals,AM,Size,NOA,TrendFactor,EntMult,Illiquidity,Mom12m,DelNetFin,CashProd,Mom6m,Accruals,VolSD,ChNWC,Mom12mOffSeason,BetaTailRisk,IndMom,zerotrade6M,ChNNCOA,dNoa,BidAskSpread,CompEquIss,Leverage,Cash,betaVIX,CBOperProf,MomSeason,MaxRet,MeanRankRevGrowth,IdioVol3F,RealizedVol,ChAssetTurnover,RoE,IntMom,zerotrade12M,STreversal,MomOffSeason,GP,IdioVolAHT,LRreversal,InvestPPEInv,AnnouncementReturn,BPEBM,BetaLiquidityPS,Beta,AssetGrowth,CF,EarnSupBig,EarningsStreak,EarningsSurprise,EP,ChTax,ChInv,ChInvIA,DelCOA,CompositeDebtIssuance,DelCOL,DelFINL,HerfBE,Herf,ExclExp,FEPS,EquityDuration,MomSeason11YrPlus,MomSeasonShort,NetDebtPrice,IntanEP,IntanCFP,IntanBM,IndRetBig,IntanSP,Investment,MomOffSeason06YrPlus,InvGrowth,NetEquityFinance,NetPayoutYield,NetDebtFinance,ShareIss1Y,PriceDelayRsq,PctTotAcc,ReturnSkew3F,RevenueSurprise,ShareIss5Y,XFIN,cfp,grcapx,roaq,hire,grcapx3y,std_turn
200408,0.02355116978287697,0.010081308893859386,0.0,0.014829359017312527,0.013165068812668324,0.006517828442156315,0.013381888158619404,0.0,0.014296690933406353,0.016621356830000877,0.0,0.010338310152292252,0.0,0.010980639606714249,0.011535286903381348,0.008296370506286621,0.013270731084048748,0.0,0.0,0.0,0.0,0.014635027386248112,0.0,0.011589199304580688,0.01921127550303936,0.012309698387980461,0.011464827693998814,0.014139351435005665,0.015558161772787571,0.019807370379567146,0.022243056446313858,0.0,0.0,0.02061357907950878,0.0,0.01383387204259634,0.013305896893143654,0.023465510457754135,0.0,0.019770486280322075,0.010397179052233696,0.006811932194977999,0.012524666264653206,0.02220071293413639,0.014669660478830338,0.021204039454460144,0.011311199516057968,0.019552769139409065,0.011900530196726322,0.019234057515859604,0.019836895167827606,0.009056574665009975,0.01265331357717514,0.026415076106786728,0.0,0.0,0.013493053615093231,0.0,0.013496785424649715,0.019245155155658722,0.008909539319574833,0.013068867847323418,0.012870408594608307,0.0,0.0,0.0,0.0,0.0,0.014214438386261463,0.008448128588497639,0.0,0.0,0.0,0.012264580465853214,0.010538535192608833,0.019098786637187004,0.0,0.0,0.021206846460700035,0.021306615322828293,0.0,0.011561188846826553,0.00908222608268261,0.005595027469098568,0.01942625641822815,0.008013383485376835,0.0,0.006776278838515282,0.0,0.0,0.0,0.0,0.0,0.0,0.008759820833802223,0.03071158193051815,0.0,0.0,0.022200483828783035,0.0,0.0,0.014649471268057823,0.012857879512012005,0.012897351756691933,0.0,0.0,0.012266875244677067,0.011122840456664562,0.0,0.0,0.00933570135384798,0.0,0.0
200409,0.021357432007789612,0.007571617141366005,0.0,0.008503126911818981,0.012935912236571312,0.0,0.00949038565158844,0.0,0.01571083813905716,0.017901597544550896,0.016578765586018562,0.009445492178201675,0.0066680386662483215,0.010240542702376842,0.014195960946381092,0.009333004243671894,0.014704004861414433,0.0,0.030840588733553886,0.0,0.008851483464241028,0.0,0.0,0.01244137529283762,0.01775224879384041,0.014850998297333717,0.013694820925593376,0.014470293186604977,0.015713147819042206,0.018915534019470215,0.0238198135048151,0.0,0.01402747631072998,0.02024042047560215,0.0,0.015077238902449608,0.013686631806194782,0.02426450327038765,0.023714007809758186,0.020459234714508057,0.01205168291926384,0.018346648663282394,0.013417881913483143,0.022924773395061493,0.012693054042756557,0.011929662898182869,0.01011816319078207,0.01854439079761505,0.007980846799910069,0.011967583559453487,0.020919520407915115,0.01160214189440012,0.013189469464123249,0.02624461054801941,0.0,0.0,0.01495293714106083,0.0,0.0128343366086483,0.01873602345585823,0.0,0.01332616526633501,0.012672875076532364,0.0,0.0,0.0,0.0,0.0,0.014583542943000793,0.0,0.0,0.011695547960698605,0.0,0.011717885732650757,0.0,0.010061906650662422,0.0,0.0,0.022281846031546593,0.0,0.0,0.011438918299973011,0.0,0.0,0.0,0.00783920381218195,0.0,0.007566291373223066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03456759825348854,0.0,0.0,0.023291906341910362,0.0,0.009044072590768337,0.01704900711774826,0.015128161758184433,0.0,0.0,0.0,0.010544930584728718,0.014193861745297909,0.0,0.006488099694252014,0.010597893968224525,0.0,0.0
200410,0.018520325422286987,0.012764688581228256,0.0,0.013029038906097412,0.011125851422548294,0.0,0.018439609557390213,0.0,0.013446614146232605,0.015601757913827896,0.020942293107509613,0.01238625030964613,0.0,0.011173868551850319,0.01411163154989481,0.010849845595657825,0.013612480834126472,0.0,0.0,0.0,0.009987111203372478,0.013373222202062607,0.013461641035974026,0.0,0.018896043300628662,0.019856872037053108,0.01036940235644579,0.0177677683532238,0.01661887764930725,0.019806230440735817,0.023278918117284775,0.0,0.0,0.02083737589418888,0.0,0.014194744639098644,0.014420658349990845,0.02218550071120262,0.022971056401729584,0.020917167887091637,0.010213682428002357,0.013541207648813725,0.012670677155256271,0.020801126956939697,0.01358631532639265,0.01997682824730873,0.011050493456423283,0.01673855632543564,0.0,0.018537063151597977,0.020111126825213432,0.012237531132996082,0.01254894770681858,0.02597000263631344,0.0,0.0,0.01285597961395979,0.008153670467436314,0.013611557893455029,0.01883532479405403,0.0,0.010028548538684845,0.011280308477580547,0.0,0.0,0.0,0.0,0.017497573047876358,0.014786464162170887,0.007836735807359219,0.0,0.0,0.0,0.013640686869621277,0.01027432456612587,0.015602314844727516,0.010146308690309525,0.0,0.0,0.0,0.0,0.012292804196476936,0.0,0.0,0.008040904998779297,0.008124870248138905,0.0,0.009339681826531887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007980830036103725,0.01417270116508007,0.011322904378175735,0.011901376768946648,0.01908402517437935,0.0,0.010306406766176224,0.013509034179151058,0.0,0.009343604557216167,0.009718760848045349,0.01738191395998001,0.0
200411,0.025599339976906776,0.009030305780470371,0.0,0.009742158465087414,0.011568265967071056,0.0,0.012554366141557693,0.0,0.013595406897366047,0.01683252677321434,0.0,0.012303400784730911,0.008184515871107578,0.010329793207347393,0.011406978592276573,0.009648310020565987,0.013574087992310524,0.0,0.016023049131035805,0.0,0.010963638313114643,0.017571445554494858,0.0,0.01155261229723692,0.017816178500652313,0.015365920960903168,0.0,0.01660078391432762,0.0150469234213233,0.01978863775730133,0.022180018946528435,0.0,0.0,0.019937902688980103,0.0,0.01361242588609457,0.013782765716314316,0.021216554567217827,0.022956646978855133,0.020053651183843613,0.015497834421694279,0.0,0.013420314528048038,0.020736655220389366,0.013883942738175392,0.017398769035935402,0.012511962093412876,0.018328063189983368,0.010183527134358883,0.016563381999731064,0.01924191415309906,0.013120273128151894,0.011392181739211082,0.024837955832481384,0.0,0.0,0.012562412768602371,0.0,0.011897246353328228,0.018519073724746704,0.009826290421187878,0.014535496011376381,0.010334487073123455,0.0,0.0,0.0,0.0,0.011817173101007938,0.014225992374122143,0.00957039650529623,0.0,0.0,0.0,0.01122793648391962,0.0,0.016024503856897354,0.008251788094639778,0.0,0.017147744074463844,0.0,0.0,0.009863919578492641,0.0,0.0,0.02199575863778591,0.0087887579575181,0.0,0.014233439229428768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008220424875617027,0.01339655090123415,0.0,0.022370414808392525,0.0,0.0,0.0135275823995471,0.019892672076821327,0.014193138107657433,0.0,0.0,0.008752856403589249,0.015088384971022606,0.0,0.008446373976767063,0.009333853609859943,0.0,0.0
200412,0.02308625355362892,0.013510477729141712,0.0,0.012566453777253628,0.014937635511159897,0.0,0.01345535833388567,0.0,0.0165241789072752,0.015812618657946587,0.0,0.011118021793663502,0.0,0.009899306111037731,0.012416849844157696,0.012853899970650673,0.012050051242113113,0.0,0.02229169011116028,0.0,0.015911968424916267,0.014160226099193096,0.009273191913962364,0.020784636959433556,0.02119181677699089,0.012070848606526852,0.012632518075406551,0.014241849072277546,0.018151070922613144,0.02066747099161148,0.024115655571222305,0.0,0.008090518414974213,0.019106166437268257,0.0,0.013835826888680458,0.013207386247813702,0.024163492023944855,0.0,0.02035556547343731,0.007490877062082291,0.014552542939782143,0.015263729728758335,0.022076431661844254,0.012414573691785336,0.016646582633256912,0.010777777060866356,0.019352922216057777,0.0,0.01650887355208397,0.01927761174738407,0.013631829991936684,0.012830732390284538,0.02550947666168213,0.0,0.011966440826654434,0.015688465908169746,0.0,0.01380016840994358,0.019651466980576515,0.0,0.015890154987573624,0.012505675666034222,0.0,0.0,0.0,0.0,0.012076525017619133,0.015203183516860008,0.008933760225772858,0.0,0.0,0.0,0.0,0.0,0.016716381534934044,0.011942312121391296,0.0,0.0,0.0,0.0,0.01229770015925169,0.007908080704510212,0.0,0.012402391992509365,0.0069410610012710094,0.0,0.009305388666689396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021596744656562805,0.0,0.009436278603971004,0.01462964154779911,0.01571483351290226,0.0,0.02183252014219761,0.0,0.011467999778687954,0.012021740898489952,0.0,0.0,0.011254149489104748,0.0,0.0
200501,0.017248665913939476,0.011568047106266022,0.00813510175794363,0.009986642748117447,0.007899895310401917,0.007411072961986065,0.011533165350556374,0.009833063930273056,0.012197042815387249,0.009291484951972961,0.008651516400277615,0.009892420843243599,0.0073304553516209126,0.008020058274269104,0.009801961481571198,0.007196798920631409,0.008784107863903046,0.009123523719608784,0.011253437958657742,0.016970844939351082,0.007916692644357681,0.011214652098715305,0.010265689343214035,0.010420961305499077,0.010408231988549232,0.010008255951106548,0.005798500031232834,0.009894119575619698,0.009836561977863312,0.009836956858634949,0.013141846284270287,0.005074098240584135,0.01003844104707241,0.012742865830659866,0.004349530674517155,0.008324925787746906,0.009503076784312725,0.013201097957789898,0.011592866852879524,0.01266151200979948,0.011367404833436012,0.009613912552595139,0.007026724983006716,0.012676553800702095,0.007059992756694555,0.009129086509346962,0.0056670126505196095,0.008951934054493904,0.0057074096985161304,0.00953921489417553,0.011645677499473095,0.009011486545205116,0.008555438369512558,0.01613808423280716,0.008207753300666809,0.00682819914072752,0.008654029108583927,0.006106714718043804,0.007872499525547028,0.010227271355688572,0.00782585609704256,0.00770552409812808,0.006572680547833443,0.0031881353352218866,0.006466998718678951,0.007935984060168266,0.010732044465839863,0.008783225901424885,0.008908110670745373,0.011767677962779999,0.0,0.009080903604626656,0.007717168424278498,0.004597823601216078,0.008329206146299839,0.01051883865147829,0.007356199901551008,0.013954770751297474,0.00542643154039979,0.00935258250683546,0.0071519892662763596,0.008026047609746456,0.007256646174937487,0.012715448625385761,0.011364366859197617,0.008547564037144184,0.0031998991034924984,0.007342139724642038,0.0063873580656945705,0.004791031591594219,0.006483620032668114,0.012263408862054348,0.0,0.006232396233826876,0.005082438699901104,0.015509603545069695,0.006834611762315035,0.004076827317476273,0.015439976938068867,0.008831363171339035,0.007565802428871393,0.008822453208267689,0.0079955430701375,0.0076772794127464294,0.015935495495796204,0.020779738202691078,0.006163429003208876,0.007956815883517265,0.004643312189728022,0.006654711905866861,0.007938550785183907,0.005763393826782703,0.0
200502,0.014650889672338963,0.009562435559928417,0.006968183442950249,0.010602859780192375,0.006687719840556383,0.008934710174798965,0.011225602589547634,0.014177622273564339,0.011842139065265656,0.010347237810492516,0.007596705574542284,0.01126417052000761,0.00769062340259552,0.009476310573518276,0.008032327517867088,0.008287797681987286,0.00987089890986681,0.010131393559277058,0.013388085179030895,0.014724197797477245,0.009171264246106148,0.012023480609059334,0.009032935835421085,0.0072471983730793,0.01063742209225893,0.010129078291356564,0.005789976567029953,0.01076589711010456,0.010129508562386036,0.011465737596154213,0.0138273099437356,0.0050583756528794765,0.01134724635630846,0.013305552303791046,0.006654633674770594,0.008016008883714676,0.008451764471828938,0.013819199055433273,0.013727866113185883,0.013402063399553299,0.011873612180352211,0.009183957241475582,0.007655224297195673,0.012498323805630207,0.007670348510146141,0.009107792750000954,0.006526222452521324,0.010024525225162506,0.00591063080355525,0.00941579882055521,0.011268245987594128,0.007713472470641136,0.008624140173196793,0.016190791502594948,0.007354468572884798,0.010462812148034573,0.009336712770164013,0.008146436884999275,0.007896819151937962,0.010657593607902527,0.004865450318902731,0.009815803728997707,0.007431529462337494,0.00484611326828599,0.006406499072909355,0.008914335630834103,0.013956478796899319,0.010575042106211185,0.00847155973315239,0.009928230196237564,0.006305340211838484,0.008280682377517223,0.0040374393574893475,0.007025614380836487,0.006712817121297121,0.01015739981085062,0.006719094701111317,0.007502567954361439,0.00817312765866518,0.01147702056914568,0.003913331776857376,0.007804381661117077,0.007580815814435482,0.011331592686474323,0.01100292056798935,0.007047772407531738,0.0033231948036700487,0.006241155788302422,0.005184370558708906,0.004382201936095953,0.0052307103760540485,0.0,0.0,0.005366194527596235,0.008208544924855232,0.011974435299634933,0.008288254030048847,0.009789982810616493,0.009224739857017994,0.006171802524477243,0.005425268784165382,0.01008070632815361,0.008128033019602299,0.006936613470315933,0.017020953819155693,0.010748141445219517,0.006165327038615942,0.008669011294841766,0.011293776333332062,0.007791715674102306,0.006771762855350971,0.010317849926650524,0.0
200503,0.014065999537706375,0.007011728826910257,0.007082431111484766,0.010948730632662773,0.009016970172524452,0.007643496617674828,0.012558763846755028,0.008564578369259834,0.013658648356795311,0.009080790914595127,0.007111803628504276,0.011880533769726753,0.008794542402029037,0.006200152914971113,0.009003120474517345,0.007589974906295538,0.009300158359110355,0.009522375650703907,0.016520628705620766,0.016776466742157936,0.008302970789372921,0.011716103181242943,0.008446739055216312,0.00697559118270874,0.009676484391093254,0.009681744500994682,0.004782320000231266,0.010695233009755611,0.009446047246456146,0.011330420151352882,0.01381527166813612,0.00423403037711978,0.011988876387476921,0.013360572047531605,0.010265408083796501,0.007517282851040363,0.0100633529946208,0.0123793575912714,0.013522696681320667,0.013155660592019558,0.011994467116892338,0.014721388928592205,0.007567703723907471,0.012689387425780296,0.007476631086319685,0.00915426854044199,0.00709189660847187,0.008674001321196556,0.0059578027576208115,0.010775186121463776,0.013048439286649227,0.008299503475427628,0.008420049212872982,0.01671011745929718,0.004658822435885668,0.008725288324058056,0.008722411468625069,0.008833931758999825,0.008257601410150528,0.010669516399502754,0.005052896682173014,0.008318664506077766,0.006887233350425959,0.006008303724229336,0.003601932432502508,0.009028414264321327,0.01371239498257637,0.007202803157269955,0.008744225837290287,0.007901163771748543,0.005238878075033426,0.00888227391988039,0.004515941720455885,0.006665762048214674,0.007226075977087021,0.009175566025078297,0.00898186955600977,0.011319131590425968,0.01240452565252781,0.007775213569402695,0.009359813295304775,0.010081336833536625,0.00694747269153595,0.008637894876301289,0.01145224180072546,0.009139368310570717,0.004958821926265955,0.00793277844786644,0.0,0.0027901590801775455,0.007607270497828722,0.0,0.0,0.0036721990909427404,0.012369169853627682,0.016683582216501236,0.0055392151698470116,0.004265877418220043,0.01674470119178295,0.013294262811541557,0.00538936723023653,0.01013539731502533,0.008235710673034191,0.008389494381844997,0.016608450561761856,0.007704208139330149,0.006969214882701635,0.009247432462871075,0.007224057801067829,0.00740893604233861,0.006431712303310633,0.0,0.0
200504,0.014454416930675507,0.009236487559974194,0.00805104710161686,0.01095067709684372,0.00783020630478859,0.007472624536603689,0.011164797469973564,0.017744876444339752,0.012206477113068104,0.008717467077076435,0.0067854211665689945,0.008698302321135998,0.007077391725033522,0.0066614700481295586,0.00802811048924923,0.007781434804201126,0.009222093038260937,0.010812081396579742,0.011271686293184757,0.014213679358363152,0.00849554967135191,0.010734336450695992,0.008058561012148857,0.006300738081336021,0.009138407185673714,0.01071127224713564,0.005764934699982405,0.011852589435875416,0.008633564226329327,0.010942541994154453,0.01409404817968607,0.005845473147928715,0.01298669632524252,0.012135852128267288,0.0067090559750795364,0.007527926471084356,0.008758774027228355,0.013308856636285782,0.009030834771692753,0.012251326814293861,0.012183289043605328,0.00804827082902193,0.008187026716768742,0.011371752247214317,0.006144185550510883,0.009406027384102345,0.0066893259063363075,0.00970581453293562,0.005758058745414019,0.009328959509730339,0.012004629708826542,0.010635596700012684,0.008579861372709274,0.017052991315722466,0.005379898007959127,0.00893512461334467,0.008695924654603004,0.008448630571365356,0.008824486285448074,0.009802439250051975,0.004956899676471949,0.010433599352836609,0.006146033760160208,0.006476377137005329,0.008339821361005306,0.006721578072756529,0.011308806948363781,0.008788847364485264,0.007831579074263573,0.008095169439911842,0.0,0.011788849718868732,0.008896570652723312,0.005928534083068371,0.006936279591172934,0.008732802234590054,0.009833596646785736,0.00888369046151638,0.01022655051201582,0.011590644717216492,0.006218078546226025,0.007587514352053404,0.008649742230772972,0.012106647714972496,0.013422038406133652,0.006007090210914612,0.0031741904094815254,0.0065188598819077015,0.005772653967142105,0.0017762675415724516,0.00568224536255002,0.008209388703107834,0.0035112868063151836,0.004986280109733343,0.00881220493465662,0.01285604014992714,0.005218771286308765,0.007970063015818596,0.01286466233432293,0.011866502463817596,0.005506570916622877,0.008977383375167847,0.00955076701939106,0.00962295476347208,0.016582950949668884,0.008531295694410801,0.006704786792397499,0.00930728204548359,0.00741267716512084,0.008532166481018066,0.006641012616455555,0.007033457048237324,0.0036254925653338432
200505,0.014925212599337101,0.00747018912807107,0.006463860627263784,0.009886101819574833,0.006302935536950827,0.007957647554576397,0.01014131959527731,0.014216943643987179,0.011756046675145626,0.01018717885017395,0.007196431048214436,0.011935951188206673,0.00941540114581585,0.010831198655068874,0.009041711688041687,0.007683719974011183,0.008343365974724293,0.009470967575907707,0.01036756206303835,0.015257162041962147,0.009766720235347748,0.011143216863274574,0.009069720283150673,0.008982528932392597,0.008656741119921207,0.009728103876113892,0.005663054529577494,0.010204041376709938,0.008736752904951572,0.010906897485256195,0.013567113317549229,0.005319786723703146,0.012514236383140087,0.013279035687446594,0.006290184799581766,0.007447556126862764,0.00670122355222702,0.013180702924728394,0.00978793017566204,0.012333810329437256,0.0126197449862957,0.012155425734817982,0.008073689416050911,0.011777556501328945,0.006544490810483694,0.008578761480748653,0.0061386083252727985,0.008632627315819263,0.005683592986315489,0.010345961898565292,0.012513358145952225,0.008546466007828712,0.009076431393623352,0.014809822663664818,0.006541281472891569,0.009402085095643997,0.009894276969134808,0.006447658874094486,0.007810294162482023,0.009549308568239212,0.004589848220348358,0.006869421806186438,0.007769699674099684,0.01459249947220087,0.006285169627517462,0.007926692254841328,0.01325832586735487,0.009118964895606041,0.009447912685573101,0.008939167484641075,0.006023005582392216,0.009787967428565025,0.009909912012517452,0.00730517553165555,0.007442218717187643,0.010012106038630009,0.008924129419028759,0.003679786343127489,0.010376683436334133,0.007364755030721426,0.00819066446274519,0.007350715808570385,0.007855711504817009,0.008611869998276234,0.011271105147898197,0.00904079619795084,0.003910507541149855,0.0069271172396838665,0.0,0.0030215345323085785,0.0061299619264900684,0.007876405492424965,0.004024778492748737,0.0054682958871126175,0.012819812633097172,0.012877029366791248,0.0066996305249631405,0.007292432244867086,0.018713172525167465,0.0061034285463392735,0.006492213346064091,0.00922874640673399,0.0075444914400577545,0.009839880280196667,0.014179606921970844,0.011096950620412827,0.006025711074471474,0.0070814345963299274,0.008746537379920483,0.00723198801279068,0.006447514984756708,0.005004745442420244,0.0
200506,0.014229094609618187,0.008359136059880257,0.006784358527511358,0.010579883120954037,0.006376379169523716,0.008127524517476559,0.011004138737916946,0.013809449970722198,0.011912865564227104,0.00911713670939207,0.008643213659524918,0.011235608719289303,0.006603834219276905,0.00734980683773756,0.008918040432035923,0.0072462535463273525,0.007401193957775831,0.010843283496797085,0.012144259177148342,0.01602855697274208,0.00823959894478321,0.012131772935390472,0.010579131543636322,0.005529142916202545,0.009920426644384861,0.011471838690340519,0.005850768648087978,0.0114187803119421,0.008996655233204365,0.012447156012058258,0.013901466503739357,0.005384091753512621,0.012463809922337532,0.014068499207496643,0.004066031891852617,0.008945618756115437,0.008576452732086182,0.014018801040947437,0.011298786848783493,0.013206426054239273,0.013502332381904125,0.016335822641849518,0.0076294285245239735,0.01314979325979948,0.007330663036555052,0.008900598622858524,0.006515504326671362,0.009865722618997097,0.006058936007320881,0.012201795354485512,0.012836871668696404,0.007830852642655373,0.00941811129450798,0.017247505486011505,0.0072408937849104404,0.00975576788187027,0.008739792741835117,0.008623212575912476,0.007848731242120266,0.010713602416217327,0.005560081452131271,0.008673795498907566,0.0068936580792069435,0.004443016834557056,0.008757079020142555,0.007311689667403698,0.01037805899977684,0.009382235817611217,0.008696446195244789,0.007899939082562923,0.007177550811320543,0.007298274897038937,0.004875886719673872,0.007466083392500877,0.006987802684307098,0.009371957741677761,0.009170240722596645,0.010171386413276196,0.007555532734841108,0.008309559896588326,0.006204079370945692,0.007760698441416025,0.007320733740925789,0.011336803436279297,0.012490115128457546,0.008354390040040016,0.004156858194619417,0.007104446180164814,0.0,0.003997849766165018,0.003615387249737978,0.0,0.00414633471518755,0.0060739475302398205,0.010220597498118877,0.012879916466772556,0.005704235751181841,0.009477878920733929,0.019324559718370438,0.004408546723425388,0.004819576628506184,0.011548292823135853,0.008258271031081676,0.006238680798560381,0.01642785035073757,0.004890589974820614,0.0061627766117453575,0.008304399438202381,0.007615356706082821,0.007710995152592659,0.006730751134455204,0.009359682910144329,0.0
200507,0.012807446531951427,0.00811519380658865,0.008078641258180141,0.009082446806132793,0.0066140759736299515,0.007962362840771675,0.01102309487760067,0.0093229990452528,0.012667594477534294,0.009487386792898178,0.00859361793845892,0.010159095749258995,0.010273096151649952,0.0076378039084374905,0.008365929126739502,0.007824237458407879,0.009889223612844944,0.010889188386499882,0.008706096559762955,0.014065084978938103,0.009002293460071087,0.01051686704158783,0.012739789672195911,0.004551492165774107,0.010166944935917854,0.011716625653207302,0.004661020822823048,0.012451657094061375,0.00802541058510542,0.011673921719193459,0.014278321526944637,0.0044522155076265335,0.011447723954916,0.013596532866358757,0.006246199365705252,0.007542672101408243,0.009323297068476677,0.014518052339553833,0.010925758630037308,0.0131476866081357,0.014777066186070442,0.011355087161064148,0.007437750231474638,0.01274990662932396,0.007636281196027994,0.009973065927624702,0.007173283491283655,0.010614495724439621,0.006499128416180611,0.011024722829461098,0.012530716136097908,0.008609683252871037,0.00878651812672615,0.016696881502866745,0.006068133749067783,0.010432083159685135,0.008188687264919281,0.007882215082645416,0.0077666942961514,0.009422406554222107,0.005678854882717133,0.00858492311090231,0.006414751522243023,0.009606250561773777,0.004191107116639614,0.008281906135380268,0.013483962044119835,0.009465893730521202,0.009479626081883907,0.0074227373115718365,0.007704942021518946,0.007895676419138908,0.009999183937907219,0.005706754047423601,0.0047990987077355385,0.009477488696575165,0.006536416243761778,0.0022722131107002497,0.005892444867640734,0.009188606403768063,0.007527683861553669,0.007659962400794029,0.008712147362530231,0.010068987496197224,0.01269418466836214,0.007393518462777138,0.003551769768819213,0.007068634498864412,0.0,0.005318012088537216,0.0028632499743252993,0.01107335276901722,0.004294671583920717,0.0048972018994390965,0.015268292278051376,0.01831168122589588,0.007170379161834717,0.00781320035457611,0.012654287740588188,0.007003557402640581,0.007082665339112282,0.00984128750860691,0.007713903207331896,0.0073473090305924416,0.018883155658841133,0.003527056658640504,0.00606214813888073,0.007436479441821575,0.0061022574082016945,0.007485218811780214,0.007510351482778788,0.005740788299590349,0.0036657843738794327
200508,0.014560043811798096,0.008155559189617634,0.008441458456218243,0.008904100395739079,0.007728719152510166,0.007779587991535664,0.010492293164134026,0.006313723511993885,0.012392482720315456,0.009668765589594841,0.009442908689379692,0.01183492224663496,0.007947170175611973,0.005400162655860186,0.007413632236421108,0.008068679831922054,0.009319467470049858,0.010112769901752472,0.009486994706094265,0.014968098141252995,0.008010213263332844,0.01242553535848856,0.010743152350187302,0.005593168083578348,0.010947206988930702,0.009961542673408985,0.004751821514219046,0.011565393768250942,0.009097171016037464,0.01171849761158228,0.014092576690018177,0.005394869018346071,0.010649903677403927,0.014579466544091702,0.004441280383616686,0.007803349755704403,0.009516788646578789,0.014074058271944523,0.011663190089166164,0.01319432444870472,0.012938703410327435,0.010795730166137218,0.007269499357789755,0.013669674284756184,0.00706874206662178,0.009169621393084526,0.007002470549196005,0.01187132764607668,0.005725761875510216,0.01126127876341343,0.011834725737571716,0.008761060424149036,0.009755350649356842,0.01623271033167839,0.003868791274726391,0.0101633220911026,0.007423847448080778,0.007626118138432503,0.008546421304345131,0.010317826643586159,0.005872684996575117,0.00904172658920288,0.00730200856924057,0.005880347453057766,0.007074868772178888,0.007861414924263954,0.012471380643546581,0.008548841811716557,0.008586345240473747,0.009954571723937988,0.004943062551319599,0.009842057712376118,0.0049131326377391815,0.007386593148112297,0.007374286651611328,0.009203950874507427,0.007794832810759544,0.009815610013902187,0.012672149576246738,0.008982202038168907,0.005412392318248749,0.008877930231392384,0.008579322136938572,0.013509833253920078,0.010017601773142815,0.009239026345312595,0.00306919077411294,0.006692221388220787,0.0061996434815227985,0.0031318042892962694,0.0,0.011775672435760498,0.0,0.007767170201987028,0.014146893285214901,0.010448478162288666,0.005110358819365501,0.005539069417864084,0.018457792699337006,0.010574562475085258,0.006103544030338526,0.008725925348699093,0.008859620429575443,0.008378490805625916,0.014620871283113956,0.0038214572705328465,0.006548301782459021,0.0065835341811180115,0.011891285888850689,0.008124316111207008,0.006365306209772825,0.005948301404714584,0.0
200509,0.01215580478310585,0.009125612676143646,0.007377039175480604,0.009761270135641098,0.007229684852063656,0.008042041212320328,0.011850050650537014,0.01086091622710228,0.012493318878114223,0.010067925788462162,0.008002090267837048,0.0068444074131548405,0.009030538611114025,0.010195815935730934,0.009144613519310951,0.009726508520543575,0.009162264876067638,0.010728099383413792,0.011385994032025337,0.017999036237597466,0.010443850420415401,0.012223572470247746,0.010059786960482597,0.006179668474942446,0.009530303068459034,0.011470242403447628,0.005457520019263029,0.01076788455247879,0.010182921774685383,0.01123241800814867,0.014409846626222134,0.004633223172277212,0.013485047966241837,0.01294664852321148,0.004376870114356279,0.008338071405887604,0.00999881885945797,0.01311412826180458,0.014619187451899052,0.013917306438088417,0.011701988987624645,0.011320967227220535,0.006855418905615807,0.01288188062608242,0.006926422007381916,0.008620750159025192,0.006625913083553314,0.010938511230051517,0.006171269807964563,0.011313430033624172,0.01270157378166914,0.010939296334981918,0.009548932313919067,0.017011919990181923,0.005995464511215687,0.011383023113012314,0.007379086688160896,0.008883940055966377,0.008167787455022335,0.010515881702303886,0.007624614518135786,0.011216351762413979,0.006898123305290937,0.003756616497412324,0.005972679238766432,0.009094906970858574,0.010362542234361172,0.012437593191862106,0.010819598101079464,0.009149245917797089,0.00601197499781847,0.012344267219305038,0.0034575704485177994,0.00674529979005456,0.007177526131272316,0.01066562533378601,0.01010217797011137,0.004402791149914265,0.007566836662590504,0.009597239084541798,0.00783336628228426,0.006682155653834343,0.009920688346028328,0.010892842896282673,0.011748868972063065,0.00891318079084158,0.003479292616248131,0.0070434315130114555,0.0,0.00644910940900445,0.006848331540822983,0.004193055909126997,0.0,0.005029407329857349,0.008180689997971058,0.0115507235750556,0.0076403431594371796,0.007692723535001278,0.009838391095399857,0.0,0.006595308892428875,0.009631196036934853,0.007234568707644939,0.006675185635685921,0.014354133047163486,0.0032842708751559258,0.006577695719897747,0.004995180759578943,0.0029527335427701473,0.007630836684256792,0.007737092673778534,0.014695104211568832,0.0038427577819675207
