yyyymm,DelLTI,BMdec,Size,MeanRankRevGrowth,CompEquIss,DelCOA,DelFINL,Price,STreversal,DelNetFin,Tax,Accruals,BM,AnalystRevision,NetDebtFinance,ResidualMomentum,DolVol,Illiquidity,ChEQ,RevenueSurprise,BidAskSpread,RD,HerfBE,cfp,ShareIss5Y,MomOffSeason06YrPlus,PriceDelayRsq,ChInvIA,ChAssetTurnover,Mom6m,BPEBM,Mom12mOffSeason,RDS,dNoa,Mom12m,grcapx3y,IndRetBig,DelEqu,TotalAccruals,AssetGrowth,MomSeason11YrPlus,AM,AbnormalAccruals,Leverage,CF,ReturnSkew,IdioVolAHT,OPLeverage,RealizedVol,ChNWC,MaxRet,hire,PctTotAcc,PctAcc,zerotrade1M,DelCOL,LRreversal,ChNNCOA,zerotrade12M,IntanSP,IdioVol3F,BetaTailRisk,VolSD,NetDebtPrice,Cash,BetaLiquidityPS,zerotrade6M,MomSeason06YrPlus,ChTax,InvGrowth,std_turn,EBM,BookLeverage,XFIN,MomSeasonShort,CompositeDebtIssuance,Beta,CoskewACX,NetEquityFinance,ReturnSkew3F,grcapx,CBOperProf,Herf,CashProd,EquityDuration,GP,ExclExp,roaq,EarningsSurprise,betaVIX,RoE,NOA,IntMom,AnnouncementReturn,ShareIss1Y,TrendFactor,MomSeason,IndMom,ChInv,InvestPPEInv,EarnSupBig,FEPS,MomOffSeason,EntMult,EP,IntanCFP,EarningsStreak,IntanEP,Investment,NetPayoutYield,REV6,IntanBM,ForecastDispersion
200702,0.0404273197054863,0.0,0.05294279381632805,0.0,0.012214705348014832,0.0,0.0,0.06279921531677246,0.04491528868675232,0.0,0.026429571211338043,0.0,0.019304238259792328,0.019348973408341408,0.0,0.0,0.03844837099313736,0.024808628484606743,0.0,0.0,0.038457296788692474,0.035413119941949844,0.013879821635782719,0.019493576139211655,0.0,0.0,0.0,0.0,0.0,0.021369239315390587,0.013823761604726315,0.020559944212436676,0.0,0.014557933434844017,0.018608327955007553,0.0,0.033225640654563904,0.01793910376727581,0.013716638088226318,0.02022068202495575,0.0,0.017729727551341057,0.0,0.012872116640210152,0.021471645683050156,0.0,0.018097149208188057,0.0,0.014282267540693283,0.0,0.01050812378525734,0.0,0.0,0.0,0.0309098232537508,0.0,0.016859982162714005,0.0,0.0,0.0,0.0071242805570364,0.0,0.0,0.015517160296440125,0.009220292791724205,0.0,0.01983269490301609,0.0,0.0,0.0,0.0,0.0,0.0,0.016942905262112617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017806025221943855,0.0,0.012726802378892899,0.011487865820527077,0.0,0.0,0.0,0.0,0.032046981155872345,0.01016310416162014,0.0,0.0,0.0,0.0,0.015215972438454628,0.025970790535211563,0.014018227346241474,0.0,0.0,0.01569550670683384,0.0,0.010596382431685925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200703,0.041992127895355225,0.011586103588342667,0.05157335102558136,0.0,0.0,0.0,0.0,0.06022192910313606,0.044282328337430954,0.0,0.026403281837701797,0.0,0.0199570469558239,0.019481336697936058,0.0,0.012378843501210213,0.04831281676888466,0.02228964865207672,0.0,0.0,0.0423714704811573,0.03515354543924332,0.01328025572001934,0.018680453300476074,0.0,0.0,0.0,0.0,0.0,0.02022562548518181,0.01351157110184431,0.017718972638249397,0.0,0.016467655077576637,0.01819855161011219,0.0,0.03369317948818207,0.017806386575102806,0.0,0.021776165813207626,0.0,0.019496848806738853,0.0,0.0,0.025946347042918205,0.0,0.01767989620566368,0.0,0.0,0.0,0.012381772510707378,0.0,0.0,0.0,0.025246672332286835,0.0,0.017318591475486755,0.0,0.0,0.0,0.016707753762602806,0.0,0.0,0.01663990505039692,0.011404832825064659,0.0,0.01758185587823391,0.0,0.008168993517756462,0.0,0.0,0.0,0.0,0.016722196713089943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01794416271150112,0.0,0.01324418280273676,0.0,0.0,0.012917750515043736,0.0,0.0,0.029656430706381798,0.0,0.018155641853809357,0.014890837483108044,0.0,0.0,0.0,0.026500103995203972,0.0,0.0,0.009477134793996811,0.014029144309461117,0.0,0.010526290163397789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200704,0.04239383712410927,0.016353053972125053,0.050680965185165405,0.0,0.013001590967178345,0.0,0.0,0.055223703384399414,0.04346254840493202,0.0,0.02486833557486534,0.0,0.019255753606557846,0.01935127191245556,0.0,0.017858916893601418,0.047256141901016235,0.02553410269320011,0.0,0.0,0.04296450689435005,0.033534277230501175,0.011692213825881481,0.019075391814112663,0.0,0.0,0.0,0.0,0.0,0.01871541514992714,0.01547001302242279,0.01839463785290718,0.0,0.01647563837468624,0.017565064132213593,0.0,0.03271783888339996,0.01716294139623642,0.011513805948197842,0.020196236670017242,0.0,0.018219301477074623,0.0,0.015203656628727913,0.02651892974972725,0.0,0.016773775219917297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030955065041780472,0.0,0.015407025814056396,0.0,0.0,0.0,0.010602293536067009,0.0,0.0,0.01595236361026764,0.009332671761512756,0.0,0.03205307200551033,0.0,0.0,0.0,0.0,0.0,0.0,0.016577431932091713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013779906556010246,0.0,0.0,0.027320826426148415,0.0,0.0,0.030774947255849838,0.0,0.0,0.0,0.0,0.0,0.013810809701681137,0.0243371594697237,0.0,0.0,0.008263756521046162,0.013443558476865292,0.0,0.009955261833965778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200705,0.05192074552178383,0.01561566162854433,0.052811235189437866,0.0,0.015476442873477936,0.0,0.0,0.0559411346912384,0.047683097422122955,0.0,0.02725054882466793,0.0,0.021700382232666016,0.022150928154587746,0.0,0.0,0.041733138263225555,0.025163156911730766,0.0,0.0,0.04680889844894409,0.033546995371580124,0.013125335797667503,0.01783997192978859,0.0,0.0,0.0,0.0,0.0,0.020276544615626335,0.016952572390437126,0.018889615312218666,0.0,0.017570754513144493,0.017814703285694122,0.0,0.03303701430559158,0.02006819285452366,0.011902805417776108,0.022771526128053665,0.0,0.01993519626557827,0.0,0.015872538089752197,0.02481071837246418,0.0,0.017071429640054703,0.0,0.015104490332305431,0.0,0.012547435238957405,0.0,0.0,0.0,0.02502964809536934,0.0,0.013887102715671062,0.0,0.0,0.0,0.0,0.0,0.0,0.014050772413611412,0.0,0.0,0.01927376538515091,0.0,0.0,0.0,0.0,0.0,0.0,0.017653048038482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009350248612463474,0.0,0.0,0.013197760097682476,0.0,0.0,0.03395425155758858,0.0,0.0,0.026672981679439545,0.0,0.0,0.0,0.0,0.0,0.0,0.023921890184283257,0.0,0.0,0.0,0.016888361424207687,0.0,0.01272701844573021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200706,0.04854194074869156,0.017875678837299347,0.051756784319877625,0.0,0.014915607869625092,0.0,0.0,0.049882978200912476,0.04433427006006241,0.0,0.026843557134270668,0.0,0.020784104242920876,0.020358175039291382,0.0,0.0,0.04616439342498779,0.019401956349611282,0.0,0.0,0.05222447216510773,0.03319453448057175,0.01158380787819624,0.017680492252111435,0.0,0.0,0.0,0.0,0.0,0.01934881880879402,0.015329287387430668,0.017064766958355904,0.0,0.017295075580477715,0.018121257424354553,0.0,0.03239494934678078,0.01786232367157936,0.0,0.02042834460735321,0.0,0.019236071035265923,0.0,0.01529074739664793,0.02769140526652336,0.0,0.023059746250510216,0.0,0.016816701740026474,0.0,0.013692731037735939,0.0,0.0,0.0,0.027146028354763985,0.0,0.013941456563770771,0.0,0.0,0.0,0.0,0.0,0.0,0.013097096234560013,0.0,0.0,0.015756577253341675,0.0,0.0,0.0,0.0,0.0,0.0,0.017309879884123802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018778925761580467,0.0,0.012141428887844086,0.0,0.0,0.031484197825193405,0.0,0.0,0.02846885472536087,0.010095993988215923,0.0,0.0,0.0,0.0,0.0,0.02521723508834839,0.009889751672744751,0.0,0.0,0.016338616609573364,0.0,0.011158904992043972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200707,0.05129240080714226,0.014731059782207012,0.05321844294667244,0.0,0.0,0.0,0.0,0.05445500463247299,0.04693963751196861,0.0,0.03374028205871582,0.0,0.021596023812890053,0.027046876028180122,0.0,0.0,0.05413323640823364,0.023523496463894844,0.0,0.0,0.04518986865878105,0.03442709892988205,0.015332399867475033,0.01952967792749405,0.0,0.0,0.0,0.0,0.0,0.02019069343805313,0.016748910769820213,0.020338837057352066,0.0,0.015706194564700127,0.018031783401966095,0.0,0.03367188200354576,0.018267402425408363,0.01208601426333189,0.021997973322868347,0.0,0.019741378724575043,0.0,0.017015499994158745,0.020376672968268394,0.0,0.017767183482646942,0.0,0.0,0.0,0.012319057248532772,0.0,0.0,0.0,0.027675360441207886,0.0,0.01663309708237648,0.0,0.0,0.0,0.014198062941432,0.0,0.0,0.017674755305051804,0.0,0.0,0.031227143481373787,0.0,0.008191868662834167,0.0,0.0,0.0,0.0,0.016420409083366394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011984339915215969,0.009894212707877159,0.010219048708677292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018015887588262558,0.0,0.0,0.0,0.014230208471417427,0.028477678075432777,0.0,0.0,0.0,0.015742896124720573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200708,0.04053908959031105,0.016161365434527397,0.04845273494720459,0.0,0.01775645650923252,0.0,0.0,0.051144808530807495,0.04099544510245323,0.0,0.022363994270563126,0.0,0.019595539197325706,0.02557641640305519,0.0,0.0,0.04578205943107605,0.012714603915810585,0.0,0.0,0.038623277097940445,0.03284461051225662,0.01336226612329483,0.019360648468136787,0.0,0.0,0.0,0.0,0.0,0.018544577062129974,0.01383103895932436,0.01854247786104679,0.0,0.015036242082715034,0.017047308385372162,0.0,0.030837101861834526,0.016293305903673172,0.010040292516350746,0.02048100344836712,0.0,0.017968639731407166,0.0,0.013489472679793835,0.01930973120033741,0.0,0.01763547584414482,0.0,0.01145852543413639,0.0,0.012841785326600075,0.0,0.0,0.0,0.03229557350277901,0.0,0.016610728576779366,0.0,0.0,0.0,0.011493613943457603,0.0,0.0,0.017793912440538406,0.01283527072519064,0.0,0.013249118812382221,0.0,0.0,0.0,0.0,0.0,0.0,0.016961628571152687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01569332182407379,0.009813297539949417,0.0,0.0,0.0,0.02055758610367775,0.0,0.0,0.017345113679766655,0.011358652263879776,0.015008672140538692,0.014379473403096199,0.0,0.0,0.0,0.025804581120610237,0.016154076904058456,0.0,0.00824084971100092,0.015528170391917229,0.0,0.010246071964502335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200709,0.05024481937289238,0.0,0.05333354324102402,0.0,0.014809370040893555,0.0,0.0,0.056129489094018936,0.045512713491916656,0.0,0.024584515020251274,0.0,0.02161433920264244,0.023212822154164314,0.0,0.0,0.04758143797516823,0.01843728870153427,0.0,0.0,0.045222193002700806,0.03522004932165146,0.01539768185466528,0.02102823555469513,0.0,0.0,0.0,0.0,0.0,0.01913168467581272,0.016567010432481766,0.018159089609980583,0.0,0.018321355804800987,0.018431955948472023,0.0,0.035253603011369705,0.019198467954993248,0.0,0.02447028085589409,0.0,0.021052975207567215,0.0,0.017043648287653923,0.019070971757173538,0.0,0.018926916643977165,0.0,0.014788640663027763,0.0,0.013079271651804447,0.0,0.0,0.0,0.033408939838409424,0.0,0.017425360158085823,0.0,0.0,0.0,0.012667698785662651,0.0,0.0,0.015896473079919815,0.010826311074197292,0.0,0.013716648332774639,0.0,0.0,0.0,0.0,0.0,0.0,0.017958296462893486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01982744224369526,0.0,0.011299803853034973,0.0,0.0,0.0,0.0,0.0,0.0,0.012032987549901009,0.0,0.0,0.014572029002010822,0.0,0.010458556935191154,0.02809080109000206,0.0,0.0,0.008431347087025642,0.015774255618453026,0.0,0.011788648553192616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200710,0.045575108379125595,0.0,0.053426411002874374,0.0,0.014435984194278717,0.0,0.0,0.05428849533200264,0.046745117753744125,0.0,0.02578047104179859,0.0,0.01951942965388298,0.023516295477747917,0.0,0.0,0.04308943450450897,0.01711348071694374,0.0,0.0,0.04198012501001358,0.03673691675066948,0.014763982966542244,0.02214851975440979,0.0,0.0,0.0,0.0,0.0,0.021296175196766853,0.014565616846084595,0.01842527650296688,0.0,0.01643178053200245,0.01880820468068123,0.0,0.036525458097457886,0.01847764104604721,0.008557409979403019,0.022289952263236046,0.0,0.020941276103258133,0.0,0.015321732498705387,0.025351008400321007,0.0,0.016828665509819984,0.0,0.016447098925709724,0.0,0.013618659228086472,0.0,0.0,0.0,0.03255239129066467,0.0,0.01760149374604225,0.0,0.01565389893949032,0.0,0.016984939575195312,0.0,0.0,0.021949198096990585,0.0,0.0,0.015882287174463272,0.0,0.0,0.0,0.0,0.0,0.0,0.01670466549694538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007411089260131121,0.010543984360992908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299036219716072,0.0,0.0,0.0,0.014767728745937347,0.028202522546052933,0.0,0.0,0.009878888726234436,0.015670642256736755,0.0,0.01189152430742979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200711,0.048545584082603455,0.012204814702272415,0.057265885174274445,0.0,0.01633494347333908,0.0,0.0,0.05872230976819992,0.04773418977856636,0.0,0.03479054942727089,0.0,0.019039342179894447,0.023667890578508377,0.0,0.0,0.03568499535322189,0.02744552493095398,0.0,0.0,0.04842152073979378,0.03676004707813263,0.014379693195223808,0.019587049260735512,0.0,0.0,0.0,0.0,0.0,0.022015085443854332,0.01590987853705883,0.019489675760269165,0.0,0.01546498853713274,0.0200568288564682,0.0,0.037864841520786285,0.019795987755060196,0.012638597749173641,0.022600628435611725,0.0,0.020429832860827446,0.0,0.016299253329634666,0.02030874602496624,0.0,0.019683189690113068,0.0,0.01649346761405468,0.0,0.01078709214925766,0.0,0.0,0.0,0.0,0.0,0.01815793104469776,0.0,0.0,0.0,0.0,0.0,0.0,0.016245892271399498,0.0,0.0,0.023195341229438782,0.0,0.0,0.0,0.0,0.00920182280242443,0.0,0.01665450818836689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010630974546074867,0.010399766266345978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02257332019507885,0.014203567989170551,0.0,0.0,0.0,0.029344916343688965,0.012239031493663788,0.0,0.0,0.015388492494821548,0.0,0.011341990903019905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200712,0.04642504081130028,0.013943614438176155,0.055641889572143555,0.0,0.01446671411395073,0.0,0.0,0.05929161608219147,0.04763639718294144,0.0,0.024015389382839203,0.0,0.01784672401845455,0.020936818793416023,0.0,0.0,0.04051356762647629,0.020676642656326294,0.01689964160323143,0.0,0.04562399163842201,0.036817509680986404,0.011712003499269485,0.022931812331080437,0.0,0.0,0.0,0.0,0.0,0.019614653661847115,0.017926080152392387,0.02016095258295536,0.0,0.015685684978961945,0.0189029723405838,0.0,0.036623671650886536,0.0175695288926363,0.014092383906245232,0.02232462354004383,0.0,0.021426765248179436,0.0,0.017757078632712364,0.021477939561009407,0.0,0.01917923428118229,0.0,0.014927026815712452,0.0,0.009152201935648918,0.0,0.0,0.0,0.027770573273301125,0.0,0.01885198801755905,0.0,0.0,0.0,0.0,0.0,0.0,0.01693904586136341,0.011181827634572983,0.0,0.015496707521378994,0.0,0.0,0.0,0.0,0.0,0.0,0.01646370440721512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014377891086041927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00977320782840252,0.018655050545930862,0.0,0.0,0.0,0.0,0.0289421696215868,0.0,0.0,0.0,0.01480876374989748,0.01439199410378933,0.01014690101146698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200801,0.05782274901866913,0.010294798761606216,0.030776700004935265,0.0,0.00791547354310751,0.0,0.0,0.03819655627012253,0.03056059218943119,0.0,0.019546322524547577,0.003767111338675022,0.015374317765235901,0.0281501617282629,0.0032301759347319603,0.00956458318978548,0.019359655678272247,0.012295970693230629,0.01543300598859787,0.007983263581991196,0.024109626188874245,0.02679602801799774,0.021173475310206413,0.014187038876116276,0.0,0.0,0.006566094700247049,0.0,0.0,0.011480295099318027,0.010554526001214981,0.010114344768226147,0.0,0.01315819937735796,0.012274720706045628,0.0,0.0253140889108181,0.014304626733064651,0.0,0.016800150275230408,0.0,0.01653706654906273,0.009268073365092278,0.010518905706703663,0.01392577588558197,0.0,0.0159947257488966,0.005540789570659399,0.01179533451795578,0.0,0.011940107680857182,0.0,0.0,0.007974918000400066,0.010041647590696812,0.006076200865209103,0.012875929474830627,0.005726232193410397,0.00979556143283844,0.0014240075834095478,0.010808760300278664,0.0,0.010122064501047134,0.010082940571010113,0.012292268685996532,0.0023681314196437597,0.010907052084803581,0.0,0.022682296112179756,0.0,0.0054078432731330395,0.007095807697623968,0.0,0.014899812638759613,0.0,0.0,0.008718094788491726,0.0,0.0,0.014875276014208794,0.0,0.008165867067873478,0.011816972866654396,0.015478085726499557,0.011779643595218658,0.011185108684003353,0.010589098557829857,0.008815187960863113,0.006607979070395231,0.0,0.01024675089865923,0.00792278815060854,0.009491120465099812,0.005685317795723677,0.011181988753378391,0.007561343722045422,0.006635218393057585,0.01884227804839611,0.004126532934606075,0.0,0.010535042732954025,0.013130854815244675,0.004973751958459616,0.006996959447860718,0.0,0.0,0.0,0.0014318892499431968,0.0,0.0,0.0,0.0,0.0
200802,0.056343547999858856,0.010335151106119156,0.031730879098176956,0.0,0.010431666858494282,0.0,0.0,0.03948816657066345,0.030532274395227432,0.0,0.022559823468327522,0.0,0.01480232086032629,0.026818174868822098,0.0064907255582511425,0.012318721041083336,0.016947943717241287,0.015182576142251492,0.01431932020932436,0.0,0.025571586564183235,0.028822382912039757,0.018191929906606674,0.013037287630140781,0.0,0.0,0.007621469907462597,0.0,0.0,0.011470680125057697,0.010902677662670612,0.012650414370000362,0.0,0.01119243074208498,0.014207621105015278,0.0,0.027074888348579407,0.011968313716351986,0.008297968655824661,0.014958007261157036,0.0,0.015942351892590523,0.0,0.012005211785435677,0.014201040379703045,0.01404684316366911,0.012332710437476635,0.005824262276291847,0.012663093395531178,0.0,0.011667427606880665,0.0,0.0,0.009070155210793018,0.010576287284493446,0.0,0.011195776984095573,0.0025171260349452496,0.010147920809686184,0.0015513920225203037,0.010011962614953518,0.0,0.01699632592499256,0.01026192307472229,0.013724550604820251,0.009358910843729973,0.010681698098778725,0.0,0.004601466003805399,0.0,0.013327060267329216,0.005804810672998428,0.0,0.01424339972436428,0.006185736507177353,0.0,0.009877343662083149,0.0,0.0,0.0,0.0,0.007834340445697308,0.012768269516527653,0.016139881685376167,0.013274882920086384,0.0088471919298172,0.004956832155585289,0.007735628634691238,0.0,0.0,0.010428188368678093,0.005177347455173731,0.009124688804149628,0.007178512867540121,0.007191592361778021,0.008371751755475998,0.006256359163671732,0.019767628982663155,0.010731571353971958,0.0,0.01097985077649355,0.017820116132497787,0.005184329580515623,0.006708385422825813,0.0,0.0,0.010436873883008957,0.0,0.0,0.0,0.0,0.0,0.0
200803,0.04851650074124336,0.007730813231319189,0.02932778187096119,0.0,0.009186960756778717,0.0,0.009039952419698238,0.03519926220178604,0.030805030837655067,0.009447718039155006,0.027025872841477394,0.0,0.014949988573789597,0.02761376090347767,0.0,0.0,0.018518714234232903,0.013706991448998451,0.013313672505319118,0.0,0.021752171218395233,0.026215163990855217,0.014609474688768387,0.012985898181796074,0.008589785546064377,0.0024779147934168577,0.008055485785007477,0.0,0.0,0.012842054478824139,0.012733446434140205,0.0114509342238307,0.0,0.013277110643684864,0.013285689987242222,0.0,0.02488601766526699,0.011625784449279308,0.009810442104935646,0.012891952879726887,0.0,0.014822711236774921,0.0,0.010887235403060913,0.01527310162782669,0.010614870116114616,0.011382625438272953,0.0028288185130804777,0.01200847141444683,0.008382407948374748,0.012389708310365677,0.00866139680147171,0.0,0.006316177546977997,0.014087014831602573,0.0,0.012562143616378307,0.0053086839616298676,0.009389900602400303,0.0,0.011973243206739426,0.0,0.009891944006085396,0.010661395266652107,0.010431785136461258,0.0,0.010594123043119907,0.003181374864652753,0.03152991458773613,0.0,0.005481183994561434,0.005843496415764093,0.0,0.012292049825191498,0.004102345556020737,0.0,0.00862461794167757,0.0,0.0,0.0,0.0,0.006663510110229254,0.013788041658699512,0.012969953939318657,0.012013217434287071,0.00707085570320487,0.0,0.016157375648617744,0.0,0.0,0.009838800877332687,0.01578042469918728,0.0057872598990798,0.007987815886735916,0.007885481230914593,0.007145011331886053,0.007144782692193985,0.019044745713472366,0.008144526742398739,0.0,0.017120428383350372,0.010489986278116703,0.007174421567469835,0.008769046515226364,0.0076291197910904884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,0.04800240322947502,0.00899904128164053,0.033157829195261,0.0,0.010387055575847626,0.0,0.0,0.039613861590623856,0.03215278685092926,0.0081032020971179,0.020657232031226158,0.0,0.011940471827983856,0.027341613546013832,0.0,0.009057560935616493,0.01923743076622486,0.013614852912724018,0.010668311268091202,0.0,0.026127086952328682,0.026898372918367386,0.016063692048192024,0.014890308491885662,0.009697932749986649,0.0,0.00907545629888773,0.003513733157888055,0.0,0.015533050522208214,0.013172036968171597,0.014123939909040928,0.0,0.012171133421361446,0.013359440490603447,0.0,0.02464555948972702,0.013488898053765297,0.010628670454025269,0.015006805770099163,0.0,0.016252676025032997,0.0,0.012187296524643898,0.01424863375723362,0.0,0.012206007726490498,0.005027261096984148,0.012588762678205967,0.0,0.012442803010344505,0.00984727032482624,0.0,0.008021431975066662,0.014647236093878746,0.0,0.014477386139333248,0.0,0.00913324486464262,0.0,0.014006391167640686,0.0,0.0143389031291008,0.011097208596765995,0.011690313927829266,0.006927005480974913,0.010159304365515709,0.004045403562486172,0.008112834766507149,0.0,0.007308757398277521,0.007336759008467197,0.0,0.012126089073717594,0.0060249329544603825,0.0,0.01269961055368185,0.0,0.0,0.0,0.004258474335074425,0.0,0.012704705819487572,0.012553960084915161,0.013480066321790218,0.007748092990368605,0.0,0.015932444483041763,0.0,0.0,0.010800118558108807,0.0,0.009575899690389633,0.00748050631955266,0.0038329013623297215,0.007039820309728384,0.0,0.02053733728826046,0.01269591972231865,0.0,0.014742179773747921,0.014181341044604778,0.00445993896573782,0.006107287015765905,0.0,0.0,0.021100839599967003,0.0024849327746778727,0.0,0.0,0.0,0.0,0.0
200805,0.04068271815776825,0.009723813273012638,0.029082784429192543,0.0,0.010971898213028908,0.005518344696611166,0.0,0.035477183759212494,0.030582834035158157,0.0,0.01871385984122753,0.0,0.013989017345011234,0.020894063636660576,0.007721361704170704,0.010598120279610157,0.018057245761156082,0.013191587291657925,0.008918320760130882,0.0,0.023854225873947144,0.023193223401904106,0.014772949740290642,0.013691650703549385,0.009393256157636642,0.006186846178025007,0.0053873490542173386,0.0,0.0,0.011554905213415623,0.011445770971477032,0.011737893335521221,0.004167304839938879,0.012689049355685711,0.013355197384953499,0.0,0.022951923310756683,0.01247586589306593,0.0033324887044727802,0.01542278565466404,0.0,0.01474119070917368,0.0,0.00891455914825201,0.014384311623871326,0.01030557882040739,0.010024813935160637,0.005364973563700914,0.012259828858077526,0.00871767196804285,0.010592877864837646,0.022309036925435066,0.0,0.008340652100741863,0.011650201864540577,0.0,0.011998998932540417,0.002913297154009342,0.008684835396707058,0.0,0.011048246175050735,0.0,0.011798705905675888,0.008925793692469597,0.009875350631773472,0.0,0.00974294077605009,0.00336131127551198,0.02526225708425045,0.0,0.005017231684178114,0.006184202153235674,0.0,0.011928915977478027,0.0034967896062880754,0.0,0.008620533160865307,0.0,0.0,0.014795897528529167,0.003483902895823121,0.006818465888500214,0.011837922967970371,0.013318409211933613,0.01073980052024126,0.007694380357861519,0.007173096761107445,0.0185964647680521,0.003557469230145216,0.0,0.008885202929377556,0.010332748293876648,0.010110055096447468,0.008072356693446636,0.011277402751147747,0.006270946469157934,0.006288436707109213,0.018097784370183945,0.010861552320420742,0.0,0.012753437273204327,0.013813401572406292,0.003968594130128622,0.008426275104284286,0.0,0.0,0.004606848116964102,0.0,0.0,0.0,0.0,0.002018240513280034,0.0
200806,0.049411892890930176,0.01015664916485548,0.029787201434373856,0.0,0.008107071742415428,0.0,0.0,0.039453376084566116,0.03193185478448868,0.0,0.019973617047071457,0.001128138042986393,0.016941601410508156,0.02363801747560501,0.0027384033892303705,0.01289912685751915,0.016501042991876602,0.017202623188495636,0.013420003466308117,0.0,0.021335376426577568,0.02442748285830021,0.015351266600191593,0.015427963808178902,0.010497716255486012,0.0,0.007924574427306652,0.0065109035931527615,0.0,0.011118725873529911,0.013122265227138996,0.010738491080701351,0.0,0.013378078117966652,0.01282450184226036,0.0,0.026350103318691254,0.013958319090306759,0.011452984064817429,0.015980007126927376,0.0,0.015708191320300102,0.0,0.011451104655861855,0.013744603842496872,0.014296583831310272,0.013403311371803284,0.009234604425728321,0.010864509269595146,0.0,0.010880207642912865,0.03127231076359749,0.0,0.0,0.011598663404583931,0.0,0.01252355333417654,0.003725427435711026,0.008959313854575157,0.0,0.004766096360981464,0.0,0.009479973465204239,0.009919578209519386,0.010623542591929436,0.0029040875378996134,0.012577502056956291,0.0,0.012444357387721539,0.0,0.007140913046896458,0.006264720112085342,0.0,0.011329292319715023,0.0,0.0,0.010325602255761623,0.0,0.0,0.014602414332330227,0.0,0.0,0.013925413601100445,0.010981131345033646,0.011462743394076824,0.007642153650522232,0.006666738539934158,0.012131616473197937,0.0014317104360088706,0.005568339489400387,0.010877903550863266,0.0,0.007506256457418203,0.008554569445550442,0.010142670944333076,0.006522446870803833,0.008186771534383297,0.0179130919277668,0.0029879098292440176,0.0,0.019076839089393616,0.013879278674721718,0.004576513543725014,0.007387216668576002,0.0,0.0,0.008848942816257477,0.0,0.0,0.0,0.0,0.0,0.0
