yyyymm,DelLTI,Size,BMdec,MeanRankRevGrowth,CompEquIss,Price,DelCOA,DelFINL,STreversal,Tax,DelNetFin,Accruals,ResidualMomentum,BM,AnalystRevision,DolVol,NetDebtFinance,dNoa,MomOffSeason06YrPlus,RDS,ChInvIA,Illiquidity,BidAskSpread,ShareIss5Y,RD,ChEQ,PriceDelayRsq,cfp,BPEBM,RevenueSurprise,ChNWC,Mom6m,Mom12mOffSeason,HerfBE,DelEqu,grcapx3y,Mom12m,IndRetBig,PctTotAcc,Leverage,PctAcc,ReturnSkew,ChNNCOA,CF,MomSeason11YrPlus,hire,AssetGrowth,AM,RealizedVol,IdioVolAHT,OPLeverage,MaxRet,TotalAccruals,zerotrade1M,AbnormalAccruals,IntanSP,ChAssetTurnover,IdioVol3F,NetDebtPrice,VolSD,zerotrade12M,Cash,DelCOL,BookLeverage,LRreversal,zerotrade6M,CBOperProf,ChTax,std_turn,MomSeason06YrPlus,XFIN,MomSeasonShort,NetEquityFinance,Beta,CompositeDebtIssuance,GP,EBM,CashProd,CoskewACX,InvGrowth,Herf,EquityDuration,ReturnSkew3F,ShareIss1Y,BetaTailRisk,RoE,ExclExp,EarningsSurprise,roaq,AnnouncementReturn,betaVIX,IntMom,grcapx,InvestPPEInv,NOA,TrendFactor,MomSeason,IndMom,MomOffSeason,EarnSupBig,FEPS,BetaLiquidityPS,EntMult,IntanCFP,ChInv,EP,EarningsStreak,Investment,NetPayoutYield,IntanEP,REV6,IntanBM,ForecastDispersion
200508,0.03623192757368088,0.021542156115174294,0.0060397847555577755,0.028980275616049767,0.01071526762098074,0.022287972271442413,0.0,0.0045742616057395935,0.019257815554738045,0.020308582112193108,0.015948643907904625,0.017028650268912315,0.00752238417044282,0.011835267767310143,0.0193483866751194,0.016584042459726334,0.00464644655585289,0.006757071707397699,0.0028915628790855408,0.0033877019304782152,0.0,0.012242903932929039,0.01984069123864174,0.0,0.01685895398259163,0.011740213260054588,0.009660640731453896,0.010414771735668182,0.00840629730373621,0.0,0.0028811783995479345,0.012595201842486858,0.010226530954241753,0.009471205063164234,0.014468972571194172,0.0,0.01100866124033928,0.015011334791779518,0.0060378434136509895,0.010583760216832161,0.01019538938999176,0.008050734177231789,0.004084867425262928,0.019875308498740196,0.01865961216390133,0.004603487905114889,0.009046218357980251,0.009136768989264965,0.011512750759720802,0.015514607541263103,0.014749203808605671,0.011208661831915379,0.0026075064670294523,0.011308491230010986,0.006205703131854534,0.0,0.0,0.010316029191017151,0.009718351997435093,0.01018637977540493,0.00826994888484478,0.00974887702614069,0.0017141900025308132,0.013944254256784916,0.008463029749691486,0.009979451075196266,0.004455019254237413,0.00925614032894373,0.006059621926397085,0.003821354592218995,0.01057374943047762,0.00872883852571249,0.0025727201718837023,0.01679598167538643,0.0,0.005428732372820377,0.009003369137644768,0.010422342456877232,0.005916540045291185,0.0019153638277202845,0.007700825575739145,0.010597458109259605,0.0033451709896326065,0.007029576227068901,0.0,0.015550818294286728,0.007092115003615618,0.0043354155495762825,0.01733427681028843,0.008158673532307148,0.0035589500330388546,0.00843069702386856,0.0,0.007112749852240086,0.010627667419612408,0.007519172970205545,0.008344130590558052,0.010721697472035885,0.005021584220230579,0.020535608753561974,0.009963390417397022,0.001439649611711502,0.005641119088977575,0.000886719673871994,0.013433310203254223,0.0,0.002486199140548706,0.0,0.0,0.0012127072550356388,0.0,0.0,0.010533330030739307
200509,0.035361602902412415,0.020985934883356094,0.008253036066889763,0.0,0.008443346247076988,0.021588731557130814,0.00843117106705904,0.004264515358954668,0.019560586661100388,0.019739199429750443,0.006697725038975477,0.02646956592798233,0.010286691598594189,0.010557166300714016,0.018032755702733994,0.018339969217777252,0.004961330443620682,0.0071338205598294735,0.01467218529433012,0.0,0.00559376273304224,0.014955632388591766,0.02086007222533226,0.0,0.01661953330039978,0.008013779297471046,0.01050633005797863,0.0097615085542202,0.007797867525368929,0.0,0.00628290232270956,0.011208680458366871,0.016968216747045517,0.013405434787273407,0.010245496407151222,0.01968769170343876,0.009478537365794182,0.014879869297146797,0.0061431205831468105,0.014746950939297676,0.0,0.010295355692505836,0.0,0.017842421308159828,0.016626667231321335,0.0061102211475372314,0.008647015318274498,0.011218600906431675,0.011534618213772774,0.010482662357389927,0.01373009942471981,0.011647110804915428,0.008147919550538063,0.008402632549405098,0.0,0.0,0.0,0.0108798798173666,0.009140903130173683,0.010024155490100384,0.009669581428170204,0.010500067844986916,0.0,0.009465465322136879,0.006896615028381348,0.010579481720924377,0.006175849586725235,0.00951354205608368,0.003940398804843426,0.005040074698626995,0.010154602117836475,0.004167806822806597,0.006125219631940126,0.008943633176386356,0.0,0.005693851038813591,0.009659982286393642,0.00996276643127203,0.0067103104665875435,0.0,0.010058460757136345,0.009667985141277313,0.0,0.00743127753958106,0.0,0.012758522294461727,0.0070399073883891106,0.004544885829091072,0.012338971719145775,0.007755396421998739,0.0037424773909151554,0.008479215204715729,0.0,0.0032122163102030754,0.012591558508574963,0.007240788545459509,0.007708467077463865,0.012110026553273201,0.005601340904831886,0.02404041402041912,0.009464784525334835,0.013805256225168705,0.005651840008795261,0.0011077435920014977,0.013924701139330864,0.004583193454891443,0.0,0.010356765240430832,0.004693208262324333,0.0012263014214113355,0.0,0.0,0.0
200510,0.03665541857481003,0.019312787801027298,0.010416790843009949,0.011514111422002316,0.009278110228478909,0.023652512580156326,0.012552945874631405,0.002380909165367484,0.017248237505555153,0.019804419949650764,0.010248137637972832,0.001046042307280004,0.006300750188529491,0.013586895540356636,0.017467517405748367,0.017302943393588066,0.0,0.009317446500062943,0.0056304349564015865,0.006463666912168264,0.007577614858746529,0.013268042355775833,0.017592323943972588,0.0033117153216153383,0.015390701591968536,0.01870621368288994,0.009876259602606297,0.010203907266259193,0.006599616724997759,0.0,0.005540202837437391,0.010077010840177536,0.00939521100372076,0.01157317403703928,0.00846882164478302,0.03195507079362869,0.009619480930268764,0.014438966289162636,0.005078963469713926,0.011402073316276073,0.0,0.008075178600847721,0.0,0.01893659681081772,0.017366575077176094,0.006326860748231411,0.010709751397371292,0.008717410266399384,0.01179470680654049,0.011097726412117481,0.010397427715361118,0.010334007441997528,0.0,0.010435167700052261,0.0,0.0,0.0130325797945261,0.011183994822204113,0.009106489829719067,0.008621825836598873,0.009362517856061459,0.008662058971822262,0.0,0.008067900314927101,0.006928895600140095,0.01015466544777155,0.006120279431343079,0.013167924247682095,0.010822033509612083,0.004413919989019632,0.009821590967476368,0.012199962511658669,0.004458405543118715,0.013541923835873604,0.0,0.008083220571279526,0.007125538308173418,0.009100115858018398,0.007332521956413984,0.0,0.008919537998735905,0.01231403462588787,0.01711876317858696,0.005146525800228119,0.0038272954989224672,0.012905915267765522,0.005374830216169357,0.009407664649188519,0.013456208631396294,0.007457663770765066,0.0,0.002407232765108347,0.0,0.013288863934576511,0.010153367184102535,0.006705969572067261,0.006937958765774965,0.012193639762699604,0.005710073281079531,0.017472565174102783,0.01022404246032238,0.00673524709418416,0.00598837761208415,0.0019250607583671808,0.009477955289185047,0.0,0.0019905802328139544,0.0,0.0,0.0013195965439081192,0.0,0.0,0.00578581215813756
200511,0.03263518586754799,0.021344151347875595,0.007722507696598768,0.011846831999719143,0.009671944193542004,0.02302401512861252,0.0,0.004714295268058777,0.01923094131052494,0.01966572180390358,0.016683094203472137,0.014533869922161102,0.008068162947893143,0.013628608547151089,0.01839577406644821,0.016849419102072716,0.023444563150405884,0.010498066432774067,0.004247618839144707,0.0,0.0026474434416741133,0.013448079116642475,0.022071199491620064,0.005074020475149155,0.016381539404392242,0.015184621326625347,0.011420836672186852,0.010230975225567818,0.008295519277453423,0.0,0.004758742637932301,0.011047828942537308,0.013227269984781742,0.010325168259441853,0.019260067492723465,0.0,0.011339189484715462,0.0159425288438797,0.008540787734091282,0.0077641671523451805,0.00440839771181345,0.0025392707902938128,0.002722581848502159,0.014829172752797604,0.019997406750917435,0.011678801849484444,0.009358634240925312,0.009166392497718334,0.011374116875231266,0.015504533424973488,0.021040285006165504,0.01103186421096325,0.0,0.00905687641352415,0.0,0.0,0.013618847355246544,0.01165753323584795,0.010081413201987743,0.008723395876586437,0.010440136305987835,0.009793476201593876,0.0,0.0041486965492367744,0.007656141184270382,0.011547931469976902,0.005313063506036997,0.012582981958985329,0.005951830185949802,0.0026411244180053473,0.010019633919000626,0.005831337999552488,0.003944236319512129,0.011355860158801079,0.0,0.006552431732416153,0.006996741518378258,0.006278334651142359,0.006353579927235842,0.00175220996607095,0.013547666370868683,0.010002012364566326,0.0,0.00392000749707222,0.0,0.013352052308619022,0.0055913361720740795,0.011393656954169273,0.00882700365036726,0.007717447821050882,0.0030582952313125134,0.008311345241963863,0.0,0.007261383812874556,0.01099301315844059,0.006845872849225998,0.00783628411591053,0.01344345510005951,0.005227346904575825,0.017739931121468544,0.009197801351547241,0.0,0.006507661193609238,0.0010071066208183765,0.011843291111290455,0.0,0.0032976705115288496,0.011291615664958954,0.0,0.0,0.002672710921615362,0.0,0.0
200512,0.031878769397735596,0.020584745332598686,0.009909817948937416,0.0,0.009245685301721096,0.024607401341199875,0.0,0.0072854976169764996,0.01886935532093048,0.018539948388934135,0.0159275121986866,0.0,0.0060299900360405445,0.01262005977332592,0.019812390208244324,0.019157392904162407,0.004594156984239817,0.008711421862244606,0.0,0.002785666147246957,0.004026401322335005,0.01805994100868702,0.01891457289457321,0.004626999143511057,0.017321012914180756,0.01324964314699173,0.008872571401298046,0.010290552861988544,0.007872994057834148,0.0,0.01637956127524376,0.012585666961967945,0.013309978879988194,0.008811959065496922,0.01283006090670824,0.0,0.011012589558959007,0.015392249450087547,0.005772856529802084,0.012072810903191566,0.003956295549869537,0.011160234920680523,0.0024611090775579214,0.018813706934452057,0.0,0.009753331542015076,0.009648985229432583,0.010123265907168388,0.012231712229549885,0.012883277609944344,0.011737371794879436,0.010561875998973846,0.004394818563014269,0.009964295662939548,0.0,0.0031538079492747784,0.0,0.010401804000139236,0.009473760612308979,0.009801226668059826,0.00899412389844656,0.012204614467918873,0.0,0.01114576868712902,0.007878643460571766,0.010645033791661263,0.005465117283165455,0.013613184913992882,0.003840066259726882,0.005066168960183859,0.009973076172173023,0.010372843593358994,0.010501425713300705,0.014344600960612297,0.0,0.007304739207029343,0.0060636685229837894,0.014457635581493378,0.007093135733157396,0.0,0.009219019673764706,0.017421353608369827,0.007819543592631817,0.005975145380944014,0.0,0.01306921523064375,0.006893348414450884,0.010393388569355011,0.011705364100635052,0.007818224839866161,0.0,0.0029966458678245544,0.005543793551623821,0.0032191933132708073,0.008752324618399143,0.007014388218522072,0.008328262716531754,0.011302482336759567,0.004662523046135902,0.01828964799642563,0.010096099227666855,0.012339551001787186,0.006029069889336824,0.0,0.012728425674140453,0.0,0.008116197772324085,0.014569846913218498,0.002769308863207698,0.0,0.003686695359647274,0.007794030010700226,0.0
200601,0.03855258226394653,0.0560787208378315,0.0,0.0,0.013770644553005695,0.06389392167329788,0.0,0.0,0.05288754776120186,0.02561303600668907,0.0,0.0,0.0,0.01583162136375904,0.01834734156727791,0.04178900271654129,0.0,0.017076008021831512,0.0,0.0,0.0,0.025849295780062675,0.046632036566734314,0.0,0.03275303542613983,0.0,0.0,0.018075473606586456,0.01576465554535389,0.0,0.0,0.019585056230425835,0.016327206045389175,0.013241727836430073,0.016467133536934853,0.0,0.018542280420660973,0.03275170177221298,0.0,0.01497370470315218,0.0,0.0,0.0,0.025646980851888657,0.0,0.0,0.01890316791832447,0.01668081432580948,0.019443683326244354,0.019907472655177116,0.0,0.01161239668726921,0.011510276235640049,0.0,0.0,0.0,0.0,0.014785383827984333,0.018077947199344635,0.0,0.0,0.01605415903031826,0.0,0.0,0.015774860978126526,0.03365866467356682,0.0,0.0,0.0,0.0,0.015273834578692913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03294191509485245,0.0,0.0,0.028546005487442017,0.0,0.0,0.0,0.0,0.0,0.018736908212304115,0.0,0.0,0.024524718523025513,0.0,0.011605944484472275,0.013338226824998856,0.0,0.0,0.0,0.018172938376665115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200602,0.03494681790471077,0.054153624922037125,0.0,0.0,0.01425398699939251,0.058072514832019806,0.0,0.0,0.048892807215452194,0.024256695061922073,0.0,0.0,0.0,0.015410000458359718,0.016599616035819054,0.04408819600939751,0.0,0.014054163359105587,0.0,0.0,0.0,0.02364090271294117,0.038602735847234726,0.0,0.03119194693863392,0.0,0.0,0.017509810626506805,0.014207507483661175,0.0,0.0,0.018448207527399063,0.015445740893483162,0.011682252399623394,0.014483986422419548,0.0,0.01619662158191204,0.033178579062223434,0.0,0.014775308780372143,0.0,0.0,0.0,0.021103311330080032,0.0,0.0,0.017290135845541954,0.017370307818055153,0.017795998603105545,0.0173508208245039,0.0,0.009088831953704357,0.011319957673549652,0.03364892676472664,0.0,0.0,0.0,0.014719825237989426,0.015951568260788918,0.0,0.0,0.014069845899939537,0.0,0.0,0.01572461426258087,0.03438981994986534,0.0,0.0,0.0,0.0,0.014246799051761627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010460669174790382,0.0,0.0,0.0,0.030821166932582855,0.0,0.0,0.028507398441433907,0.01175085548311472,0.0,0.013031578622758389,0.0,0.0,0.017379624769091606,0.0,0.0,0.02323923073709011,0.0,0.010549271479249,0.012605494819581509,0.0,0.0,0.0,0.013491973280906677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200603,0.032136183232069016,0.05620626360177994,0.00816595833748579,0.0,0.0,0.05887165293097496,0.0,0.0,0.0487266480922699,0.02458092011511326,0.0,0.0,0.0,0.016280513256788254,0.01595337502658367,0.046713732182979584,0.0,0.014925496652722359,0.0,0.0,0.0,0.02587500773370266,0.043583888560533524,0.0,0.03053710050880909,0.0,0.0,0.017652032896876335,0.012180978432297707,0.0,0.0,0.018063191324472427,0.015308070927858353,0.01184792909771204,0.016041498631238937,0.0,0.01671486347913742,0.03550676628947258,0.0,0.0,0.0,0.0,0.0,0.02225222997367382,0.0,0.0,0.01808234676718712,0.016927914693951607,0.017305701971054077,0.019264141097664833,0.0,0.020604923367500305,0.011883286759257317,0.018023373559117317,0.0,0.0,0.0,0.01788957789540291,0.016490990296006203,0.0,0.0,0.009738481603562832,0.0,0.0,0.015478276647627354,0.029733791947364807,0.0,0.0,0.0,0.0,0.014053982682526112,0.0,0.0,0.0,0.0,0.008465761318802834,0.0,0.0,0.0,0.0,0.0,0.011007608845829964,0.0,0.010087285190820694,0.0,0.03041405789554119,0.0,0.0,0.028613796457648277,0.012847105972468853,0.0,0.0,0.0,0.0,0.02128397487103939,0.0,0.0,0.023489192128181458,0.0,0.010980566032230854,0.014037981629371643,0.0,0.0,0.0,0.015171554870903492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200604,0.0250349510461092,0.05681028589606285,0.0,0.0,0.014745921827852726,0.06203663721680641,0.0,0.0,0.047534942626953125,0.025856712833046913,0.0,0.0,0.0,0.017461663112044334,0.017973026260733604,0.03118785470724106,0.0,0.01798836886882782,0.0,0.0,0.0,0.028214910998940468,0.045297812670469284,0.0,0.03305687755346298,0.0,0.0,0.018188463523983955,0.01120595820248127,0.0,0.0,0.018185747787356377,0.01773977279663086,0.013425626792013645,0.01568511500954628,0.0,0.017425987869501114,0.03513261675834656,0.0,0.0,0.0,0.0,0.0,0.023765260353684425,0.0,0.0,0.019082583487033844,0.017145946621894836,0.01636875979602337,0.021694956347346306,0.0,0.009399822913110256,0.010968504473567009,0.03079736977815628,0.0,0.0,0.0,0.018649177625775337,0.015712052583694458,0.016922418028116226,0.0,0.016987431794404984,0.0,0.0,0.014808030799031258,0.02110205963253975,0.0,0.0,0.0,0.0,0.014965886250138283,0.0,0.0,0.0,0.0,0.0,0.021181847900152206,0.0,0.0,0.0,0.0,0.012347050942480564,0.0,0.0,0.0,0.024662679061293602,0.0,0.0,0.03187618404626846,0.0,0.0,0.0,0.0,0.0,0.0177629292011261,0.0,0.0,0.024646110832691193,0.0,0.0,0.015114083886146545,0.0,0.0,0.0,0.01384960301220417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200605,0.032532814890146255,0.05571579933166504,0.0,0.0,0.013733625411987305,0.06179802119731903,0.0,0.0,0.0500817708671093,0.02533898688852787,0.0,0.0,0.0,0.016973715275526047,0.017149226740002632,0.03194465488195419,0.0,0.015283830463886261,0.0,0.0,0.0,0.032037895172834396,0.04326612874865532,0.0,0.03307492658495903,0.013175114057958126,0.0,0.017483800649642944,0.010402040556073189,0.0,0.0,0.01960066519677639,0.01696893386542797,0.014195747673511505,0.01625610701739788,0.0,0.017958464100956917,0.03366779536008835,0.0,0.01495710015296936,0.0,0.0,0.0,0.025453336536884308,0.0,0.0,0.018354402855038643,0.01806829683482647,0.020247923210263252,0.017323680222034454,0.0,0.02087988518178463,0.010309320874512196,0.019609389826655388,0.0,0.0,0.0,0.014376641251146793,0.015906915068626404,0.0,0.0,0.013172988779842854,0.0,0.0,0.01772056519985199,0.01402584370225668,0.0,0.0,0.0,0.0,0.013667360879480839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011170541867613792,0.0,0.0,0.0,0.03453345596790314,0.0,0.0,0.03275451436638832,0.0,0.0,0.0,0.0,0.0,0.017580587416887283,0.0,0.0,0.024460002779960632,0.0,0.01146363839507103,0.01425220724195242,0.0,0.0,0.0,0.011071356013417244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200606,0.03632839769124985,0.058974992483854294,0.0,0.0,0.015223413705825806,0.05843979865312576,0.0,0.0,0.047744590789079666,0.025774767622351646,0.0,0.0,0.0,0.016094114631414413,0.017614731565117836,0.04558121785521507,0.0,0.016905799508094788,0.0,0.0,0.0,0.0254536010324955,0.04537170007824898,0.0,0.03271874785423279,0.0,0.0,0.01715654507279396,0.011608156375586987,0.0,0.0,0.019141200929880142,0.01527267973870039,0.012748261913657188,0.018789010122418404,0.0,0.01737135648727417,0.03500515595078468,0.0,0.017188381403684616,0.0,0.0,0.0,0.021313849836587906,0.0,0.0,0.019027886912226677,0.016651254147291183,0.020009027794003487,0.019831757992506027,0.0,0.01017062645405531,0.01159589271992445,0.030101707205176353,0.0,0.0,0.0,0.016586968675255775,0.01796826533973217,0.0,0.0,0.022551678121089935,0.0,0.0,0.016379626467823982,0.01732259802520275,0.0,0.0,0.0,0.0,0.014975032769143581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010747899301350117,0.012106896378099918,0.0,0.0,0.0,0.02831796184182167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021261587738990784,0.0,0.0,0.02355533465743065,0.0,0.012556079775094986,0.015331494621932507,0.0,0.0,0.0,0.015129948034882545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200607,0.03439125046133995,0.05342840030789375,0.0,0.0,0.012506921775639057,0.059880927205085754,0.0,0.0,0.04841060936450958,0.024921197444200516,0.0,0.0,0.0,0.017992833629250526,0.017282553017139435,0.03766455873847008,0.0,0.014502786099910736,0.0,0.0,0.0,0.02766047976911068,0.04498761519789696,0.0,0.03130154311656952,0.0,0.0,0.01869787648320198,0.011504658497869968,0.0,0.0,0.01836700551211834,0.01593548245728016,0.010983331128954887,0.016785642132163048,0.0,0.0161303598433733,0.032767172902822495,0.0,0.012126738205552101,0.010263356380164623,0.0,0.0,0.023988431319594383,0.0,0.0,0.01879708282649517,0.015100746415555477,0.0,0.019941158592700958,0.0,0.015807319432497025,0.011666632257401943,0.029137974604964256,0.0,0.0,0.0,0.016232414171099663,0.0175748523324728,0.0,0.0,0.014790202490985394,0.0,0.0,0.01635153964161873,0.019503483548760414,0.0,0.007861999794840813,0.0,0.0,0.015569271519780159,0.0,0.0,0.0,0.0,0.0,0.0,0.007570534944534302,0.0,0.0,0.0,0.011828052811324596,0.0,0.0,0.0,0.03208049386739731,0.0,0.0,0.028321824967861176,0.0,0.0,0.0,0.0,0.0,0.0136764757335186,0.0,0.014078951440751553,0.02258991077542305,0.0,0.011788656003773212,0.013976244255900383,0.0,0.0,0.0,0.01327240839600563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200608,0.03932160511612892,0.05782577395439148,0.0,0.0,0.0,0.06331693381071091,0.0,0.0,0.04871946573257446,0.026720808818936348,0.0,0.0,0.0,0.01870453730225563,0.018428867682814598,0.045341067016124725,0.0,0.016705917194485664,0.0,0.0,0.0,0.030708007514476776,0.045198917388916016,0.0,0.0317285917699337,0.0,0.0,0.01990809477865696,0.019520940259099007,0.0,0.0,0.02028212510049343,0.017287110909819603,0.016101902350783348,0.018000109121203423,0.0,0.01823773793876171,0.03320086747407913,0.0,0.014096974395215511,0.0,0.0,0.0,0.022246355190873146,0.0,0.0,0.02053237520158291,0.017347795888781548,0.026409080252051353,0.019359353929758072,0.0,0.010157809592783451,0.0,0.030438747256994247,0.0,0.0,0.0,0.014814376831054688,0.02270089089870453,0.0,0.0,0.0,0.0,0.0,0.01741732284426689,0.019529983401298523,0.0,0.00894601084291935,0.0,0.0,0.015600721351802349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013166951946914196,0.0,0.0,0.0,0.02682720497250557,0.0,0.0,0.0,0.014232956804335117,0.0,0.013421863317489624,0.0,0.0,0.016355043277144432,0.0,0.0,0.023438239470124245,0.0,0.013314514420926571,0.014386150054633617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200609,0.04066460207104683,0.05817730352282524,0.0,0.0,0.0,0.06354306638240814,0.0,0.0,0.05111285299062729,0.027449283748865128,0.0,0.0,0.0,0.01946932077407837,0.018750175833702087,0.042098820209503174,0.0,0.016910497099161148,0.0,0.0,0.0,0.03368121385574341,0.05164094641804695,0.0,0.03366166725754738,0.0,0.0,0.019246457144618034,0.014192740432918072,0.0,0.0,0.01993224024772644,0.01984894461929798,0.013927734456956387,0.019643645733594894,0.0,0.01831364817917347,0.03417734429240227,0.0,0.01449006237089634,0.0,0.0,0.0,0.02258676290512085,0.0,0.0,0.020906157791614532,0.017526553943753242,0.013916808180510998,0.020090313628315926,0.0,0.009640280157327652,0.0,0.031199060380458832,0.0,0.0,0.0,0.011239823885262012,0.01802516169846058,0.0,0.0,0.008890529163181782,0.0,0.0,0.01650857925415039,0.023602796718478203,0.0,0.0,0.0,0.0,0.017319245263934135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033421747386455536,0.0,0.0,0.0,0.0,0.0,0.019680429250001907,0.0,0.0,0.010962845757603645,0.0,0.014164464548230171,0.02451794408261776,0.0,0.0,0.015768900513648987,0.0,0.0,0.0,0.019099021330475807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200610,0.03801969811320305,0.055361904203891754,0.0,0.0,0.011525538749992847,0.061357200145721436,0.0,0.0,0.04698095843195915,0.026194632053375244,0.0,0.0,0.0,0.019066179171204567,0.019424758851528168,0.03927425667643547,0.0,0.01743389293551445,0.0,0.0,0.0,0.027395149692893028,0.04411955922842026,0.0,0.034042276442050934,0.016692202538251877,0.0,0.018126865848898888,0.016088547185063362,0.0,0.0,0.02097545750439167,0.018601056188344955,0.013094375841319561,0.01832405850291252,0.0,0.018403029069304466,0.03479877486824989,0.0,0.0,0.0,0.0,0.0,0.026374561712145805,0.0,0.0,0.019229745492339134,0.01757487654685974,0.0,0.01920446567237377,0.0,0.008686255663633347,0.0,0.03216728940606117,0.0,0.0,0.0,0.014725703746080399,0.020846256986260414,0.0,0.0,0.020999357104301453,0.0,0.0,0.015605446882545948,0.015820065513253212,0.0,0.0,0.0,0.0,0.016253462061285973,0.0,0.0,0.0,0.0,0.0,0.0,0.009202295914292336,0.0,0.0,0.0,0.013372555375099182,0.0,0.0,0.0,0.03321048989892006,0.013780164532363415,0.0,0.010843602940440178,0.0,0.0,0.0,0.0,0.0,0.011480608955025673,0.0,0.0,0.02428359165787697,0.014353387989103794,0.0,0.014997576363384724,0.0,0.0,0.0,0.01168778631836176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200611,0.037541959434747696,0.056544721126556396,0.0,0.0,0.0,0.06284701079130173,0.0,0.0,0.04737051576375961,0.026879116892814636,0.0,0.0,0.0,0.01969313621520996,0.019532736390829086,0.03935009241104126,0.0,0.016270926222205162,0.0,0.0,0.0,0.02489364705979824,0.04439615085721016,0.0,0.03521931171417236,0.0,0.0,0.019473997876048088,0.013623072765767574,0.0,0.0,0.019909316673874855,0.017507150769233704,0.012786004692316055,0.019960150122642517,0.0,0.019470185041427612,0.0357363224029541,0.0,0.0,0.0,0.0,0.0,0.023610655218362808,0.0,0.0,0.021157143637537956,0.017284290865063667,0.014871002174913883,0.020644264295697212,0.0,0.01825535111129284,0.0,0.029663007706403732,0.0,0.0,0.0,0.0,0.016285456717014313,0.0,0.0,0.009926965460181236,0.0,0.0,0.01684340089559555,0.018535451963543892,0.0,0.0,0.0,0.0,0.01596180722117424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01255775522440672,0.0,0.0,0.0,0.034422166645526886,0.0,0.0,0.03326814994215965,0.0,0.0,0.01572982221841812,0.0,0.0,0.012209965847432613,0.0,0.0,0.024191034957766533,0.014341695234179497,0.0,0.01490234024822712,0.0,0.010405845008790493,0.0,0.015927016735076904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200612,0.03694755584001541,0.0538591705262661,0.0,0.0,0.0,0.061142176389694214,0.0,0.0,0.04727904871106148,0.025001289322972298,0.0,0.0,0.0,0.01857060007750988,0.01789902150630951,0.034882090985774994,0.0,0.014877315610647202,0.0,0.0,0.0,0.02555752359330654,0.04871836304664612,0.0,0.03264373168349266,0.013799075037240982,0.0,0.01968402974307537,0.013879026286303997,0.0,0.0,0.021303243935108185,0.018682340160012245,0.012688920833170414,0.01734859123826027,0.0,0.01855958066880703,0.033482130616903305,0.0,0.0,0.0,0.0,0.0,0.026969391852617264,0.0,0.0,0.018315497785806656,0.017432259395718575,0.018667815253138542,0.019174402579665184,0.0,0.023833131417632103,0.0,0.02947445772588253,0.0,0.0,0.0,0.01848415471613407,0.01745579205453396,0.0,0.0,0.0,0.0,0.0,0.015963446348905563,0.02082012966275215,0.0,0.0,0.0,0.0,0.015287477523088455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012138266116380692,0.0,0.0,0.0,0.0331023707985878,0.0,0.0,0.0324278362095356,0.0,0.0,0.014783620834350586,0.0,0.0,0.010369776748120785,0.0,0.0,0.02379956841468811,0.014170377515256405,0.0,0.013846306130290031,0.0,0.0,0.0,0.016679059714078903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
